,education_level,training_hours,gender,train_level
10268,Bachelor,54,Male,2
10269,Masters,20,Male,1
10271,Bachelor,70,Male,3
10272,Masters,19,Male,1
10273,Bachelor,62,Male,2
10274,Masters,24,Male,1
10276,Bachelor,87,Male,3
10277,Masters,22,Male,1
10278,Bachelor,294,Male,9
10280,Masters,131,Male,4
10282,Bachelor,21,Male,1
10283,Phd,73,Male,3
10285,Bachelor,65,Male,2
10286,Bachelor,7,Male,1
10287,Bachelor,286,Male,9
10288,Bachelor,31,Male,1
10289,High School,87,Male,3
10290,Bachelor,88,Male,3
10291,Bachelor,21,Male,1
10292,Bachelor,7,Male,1
10293,Bachelor,141,Male,5
10294,Bachelor,97,Male,3
10295,Bachelor,8,Female,1
10296,High School,46,Male,2
10297,Bachelor,12,Male,1
10300,Bachelor,28,Male,1
10301,Bachelor,4,Male,1
10302,Primary School,13,Male,1
10303,Bachelor,42,Female,2
10304,Bachelor,12,Male,1
10305,Bachelor,39,Male,2
10307,Bachelor,22,Female,1
10308,Bachelor,39,Male,2
10310,Masters,72,Female,3
10311,High School,80,Male,3
10312,Masters,308,Male,10
10313,Phd,52,Male,2
10314,Bachelor,42,Male,2
10317,Bachelor,52,Male,2
10318,Bachelor,53,Male,2
10319,Bachelor,117,Other,4
10320,Bachelor,28,Male,1
10321,Bachelor,28,Male,1
10323,Masters,43,Male,2
10325,Masters,31,Male,1
10326,Bachelor,102,Male,4
10327,Bachelor,77,Male,3
10328,Masters,80,Male,3
10329,Bachelor,20,Male,1
10330,Bachelor,43,Male,2
10331,Bachelor,50,Male,2
10333,Masters,59,Male,2
10334,Bachelor,54,Male,2
10335,Bachelor,94,Male,3
10336,Bachelor,42,Male,2
10338,Bachelor,22,Male,1
10339,Bachelor,51,Male,2
10341,Bachelor,45,Male,2
10342,Bachelor,88,Male,3
10343,Masters,52,Male,2
10344,High School,26,Male,1
10345,Primary School,22,Male,1
10346,Masters,48,Male,2
10348,Masters,57,Male,2
10349,Bachelor,100,Female,3
10350,Masters,15,Male,1
10351,Bachelor,25,Male,1
10353,Bachelor,96,Male,3
10354,Bachelor,6,Male,1
10355,Bachelor,9,Male,1
10357,Bachelor,144,Male,5
10358,Bachelor,28,Male,1
10359,Masters,57,Male,2
10360,Bachelor,43,Male,2
10361,Bachelor,178,Male,6
10363,High School,4,Male,1
10366,Bachelor,10,Male,1
10368,Masters,4,Male,1
10369,Bachelor,46,Male,2
10370,Bachelor,106,Male,4
10371,High School,79,Female,3
10372,High School,3,Male,1
10373,Masters,78,Male,3
10374,Masters,23,Male,1
10375,Bachelor,34,Male,2
10378,Bachelor,150,Male,5
10379,Masters,5,Male,1
10381,Masters,84,Male,3
10382,Bachelor,56,Male,2
10384,High School,108,Male,4
10385,Bachelor,161,Male,5
10386,Bachelor,68,Male,3
10387,Masters,72,Male,3
10388,Bachelor,60,Male,2
10389,Bachelor,262,Male,8
10391,High School,220,Male,7
10392,Masters,20,Female,1
10393,Masters,80,Male,3
10395,High School,50,Male,2
10396,Bachelor,10,Male,1
10400,Bachelor,150,Male,5
10401,Bachelor,36,Male,2
10402,Masters,132,Male,4
10404,Masters,42,Male,2
10407,Masters,288,Male,9
10409,Phd,158,Female,5
10410,Bachelor,52,Male,2
10411,Bachelor,6,Male,1
10413,High School,59,Male,2
10414,Bachelor,64,Female,2
10415,Masters,7,Male,1
10416,Bachelor,107,Male,4
10417,Bachelor,98,Male,3
10419,Bachelor,222,Male,7
10420,Bachelor,162,Male,5
10421,Bachelor,22,Male,1
10422,Bachelor,73,Male,3
10423,Masters,22,Male,1
10424,Masters,18,Male,1
10425,Bachelor,16,Male,1
10427,High School,13,Male,1
10429,High School,28,Male,1
10430,Bachelor,10,Female,1
10431,Bachelor,65,Male,2
10432,Bachelor,50,Male,2
10433,Phd,212,Male,7
10435,Masters,161,Male,5
10436,Bachelor,53,Other,2
10437,Bachelor,150,Male,5
10438,Masters,22,Male,1
10439,Bachelor,108,Male,4
10440,High School,210,Other,7
10443,High School,27,Male,1
10445,Bachelor,92,Male,3
10446,High School,109,Male,4
10447,Primary School,15,Male,1
10448,Bachelor,15,Other,1
10450,Bachelor,28,Male,1
10451,Masters,53,Male,2
10452,Bachelor,47,Female,2
10453,Bachelor,36,Male,2
10454,High School,110,Male,4
10455,Masters,42,Male,2
10456,Bachelor,42,Male,2
10457,Bachelor,11,Male,1
10459,Bachelor,39,Male,2
10460,Masters,50,Male,2
10461,Bachelor,25,Male,1
10462,Bachelor,18,Male,1
10463,Bachelor,15,Male,1
10464,Masters,70,Male,3
10465,Bachelor,48,Male,2
10466,Masters,33,Male,1
10467,High School,91,Male,3
10468,Bachelor,15,Male,1
10469,Masters,16,Male,1
10470,Bachelor,61,Male,2
10471,Bachelor,52,Female,2
10472,Masters,69,Male,3
10473,Primary School,63,Male,2
10474,Bachelor,75,Male,3
10475,Bachelor,16,Male,1
10476,High School,2,Male,1
10482,Masters,101,Female,4
10483,Masters,26,Male,1
10484,Masters,84,Female,3
10486,Phd,11,Male,1
10488,Phd,10,Male,1
10489,Masters,94,Male,3
10491,High School,51,Male,2
10495,Bachelor,24,Male,1
10497,Phd,127,Male,4
10498,High School,198,Male,6
10499,Bachelor,94,Male,3
10500,Bachelor,17,Male,1
10502,Bachelor,52,Male,2
10503,Bachelor,55,Male,2
10504,High School,18,Male,1
10505,Bachelor,29,Male,1
10506,Bachelor,30,Male,1
10507,Bachelor,135,Male,5
10508,High School,45,Male,2
10510,High School,6,Male,1
10511,Bachelor,5,Male,1
10512,Bachelor,11,Male,1
10514,Bachelor,14,Male,1
10515,Bachelor,32,Male,1
10516,Masters,47,Male,2
10517,High School,40,Male,2
10518,Masters,66,Male,2
10519,Bachelor,78,Male,3
10522,Masters,105,Male,4
10523,Bachelor,28,Male,1
10524,Bachelor,41,Male,2
10525,Bachelor,6,Male,1
10526,Bachelor,90,Male,3
10528,Masters,43,Male,2
10529,Masters,13,Male,1
10530,Bachelor,224,Female,7
10532,Bachelor,86,Male,3
10534,Masters,44,Male,2
10536,Bachelor,17,Male,1
10538,Bachelor,222,Male,7
10539,Bachelor,84,Male,3
10540,Bachelor,44,Male,2
10541,Bachelor,292,Female,9
10542,Bachelor,52,Male,2
10543,Bachelor,222,Male,7
10544,Bachelor,109,Male,4
10545,High School,43,Male,2
10546,Bachelor,20,Male,1
10547,Bachelor,178,Male,6
10548,Masters,78,Male,3
10549,Bachelor,120,Male,4
10550,Masters,4,Male,1
10551,Masters,22,Male,1
10553,Masters,56,Male,2
10555,Bachelor,24,Male,1
10556,High School,8,Male,1
10558,Masters,92,Male,3
10562,Masters,12,Male,1
10563,Masters,188,Male,6
10564,Masters,74,Male,3
10566,Masters,34,Female,2
10568,Bachelor,74,Male,3
10569,Masters,42,Male,2
10571,Masters,21,Male,1
10572,Bachelor,50,Male,2
10573,Masters,158,Male,5
10574,Bachelor,65,Male,2
10575,Masters,62,Male,2
10576,Masters,110,Male,4
10577,Bachelor,7,Male,1
10578,Bachelor,60,Male,2
10580,Masters,166,Male,5
10581,Bachelor,51,Male,2
10582,Masters,165,Male,5
10583,Bachelor,22,Male,1
10584,Bachelor,128,Male,4
10585,Bachelor,43,Male,2
10586,Bachelor,18,Male,1
10587,Masters,9,Male,1
10591,Phd,47,Male,2
10593,Bachelor,46,Male,2
10594,Bachelor,22,Female,1
10595,Bachelor,130,Male,4
10596,Masters,14,Male,1
10597,Bachelor,19,Male,1
10598,Masters,109,Male,4
10599,Bachelor,61,Male,2
10601,Masters,134,Male,4
10602,Masters,20,Male,1
10603,Masters,45,Male,2
10604,Bachelor,53,Male,2
10605,Masters,20,Male,1
10606,Bachelor,112,Male,4
10608,Bachelor,67,Male,2
10609,Bachelor,154,Male,5
10610,Bachelor,12,Male,1
10612,High School,74,Male,3
10613,Masters,154,Male,5
10614,Bachelor,155,Male,5
10615,Bachelor,13,Male,1
10618,Masters,268,Female,8
10619,High School,104,Male,4
10620,Bachelor,48,Male,2
10621,Masters,14,Male,1
10622,Bachelor,26,Male,1
10624,Bachelor,70,Male,3
10625,Bachelor,10,Male,1
10626,High School,58,Male,2
10627,High School,66,Male,2
10628,Bachelor,5,Male,1
10629,Bachelor,50,Other,2
10630,Bachelor,16,Male,1
10631,Bachelor,70,Male,3
10632,Bachelor,14,Male,1
10633,Bachelor,12,Male,1
10634,Bachelor,4,Male,1
10635,Bachelor,19,Other,1
10636,Bachelor,114,Male,4
10637,Masters,20,Male,1
10639,Bachelor,51,Male,2
10640,Bachelor,152,Male,5
10641,Bachelor,98,Male,3
10642,Bachelor,2,Male,1
10643,Bachelor,80,Male,3
10644,Bachelor,38,Male,2
10645,Masters,53,Male,2
10648,Bachelor,84,Male,3
10649,Bachelor,12,Male,1
10650,High School,8,Other,1
10651,Bachelor,86,Female,3
10653,Masters,40,Male,2
10655,Bachelor,140,Male,5
10658,Bachelor,37,Male,2
10659,Bachelor,42,Male,2
10660,Bachelor,10,Male,1
10662,High School,35,Male,2
10663,Masters,46,Male,2
10664,Bachelor,7,Male,1
10665,Masters,92,Male,3
10666,Bachelor,37,Male,2
10669,Masters,136,Male,5
10670,Bachelor,24,Male,1
10671,Bachelor,18,Male,1
10672,Masters,48,Male,2
10674,Bachelor,31,Male,1
10675,High School,74,Male,3
10676,Masters,24,Male,1
10677,Bachelor,8,Female,1
10678,High School,34,Male,2
10679,Bachelor,90,Female,3
10681,Bachelor,112,Male,4
10682,Bachelor,61,Male,2
10683,Bachelor,104,Male,4
10684,Bachelor,178,Female,6
10685,Bachelor,40,Male,2
10686,Masters,21,Male,1
10687,Bachelor,78,Male,3
10688,Bachelor,28,Male,1
10691,Bachelor,24,Male,1
10692,Bachelor,42,Male,2
10693,Bachelor,28,Male,1
10695,Masters,37,Male,2
10696,Bachelor,56,Male,2
10698,Bachelor,10,Male,1
10700,Bachelor,70,Male,3
10701,Masters,112,Male,4
10703,High School,110,Male,4
10704,High School,48,Male,2
10705,High School,99,Male,3
10706,Masters,30,Male,1
10707,Bachelor,48,Male,2
10709,Masters,13,Male,1
10710,High School,60,Male,2
10711,Bachelor,34,Male,2
10712,Bachelor,262,Male,8
10713,Masters,67,Male,2
10714,Bachelor,32,Male,1
10715,High School,17,Male,1
10716,High School,51,Male,2
10717,Masters,27,Male,1
10718,Bachelor,56,Male,2
10719,Bachelor,14,Male,1
10721,Bachelor,76,Male,3
10722,Masters,21,Male,1
10723,Bachelor,10,Male,1
10724,High School,10,Male,1
10725,Bachelor,78,Male,3
10729,Masters,63,Male,2
10730,Bachelor,41,Male,2
10732,Bachelor,36,Male,2
10733,Bachelor,22,Male,1
10734,Bachelor,21,Male,1
10735,Bachelor,9,Male,1
10736,Bachelor,44,Male,2
10737,Bachelor,105,Male,4
10738,Bachelor,102,Male,4
10739,Masters,90,Male,3
10740,Masters,192,Male,6
10741,Phd,25,Male,1
10742,Bachelor,74,Male,3
10743,Primary School,28,Male,1
10744,Bachelor,90,Male,3
10745,Masters,65,Male,2
10747,Primary School,28,Male,1
10748,Bachelor,114,Male,4
10749,Masters,118,Male,4
10750,Bachelor,19,Female,1
10751,Bachelor,72,Male,3
10753,Bachelor,39,Female,2
10754,Bachelor,24,Male,1
10755,Bachelor,6,Female,1
10756,Masters,242,Male,8
10759,Bachelor,84,Male,3
10760,Bachelor,51,Male,2
10761,Bachelor,270,Male,9
10762,Bachelor,28,Male,1
10763,Bachelor,35,Male,2
10764,Masters,25,Male,1
10766,Masters,15,Male,1
10768,Masters,106,Male,4
10769,Masters,42,Male,2
10770,Masters,26,Male,1
10771,Masters,101,Male,4
10772,Bachelor,5,Male,1
10773,Bachelor,9,Male,1
10774,Bachelor,20,Male,1
10775,Bachelor,18,Male,1
10776,Bachelor,25,Male,1
10777,Masters,16,Male,1
10778,Bachelor,60,Male,2
10784,Bachelor,72,Male,3
10785,Bachelor,41,Male,2
10786,Bachelor,20,Male,1
10787,Masters,316,Male,10
10788,Bachelor,60,Male,2
10790,Masters,16,Female,1
10791,Bachelor,31,Male,1
10792,Bachelor,101,Male,4
10794,Bachelor,43,Male,2
10795,Masters,144,Male,5
10796,Bachelor,27,Male,1
10797,Masters,28,Male,1
10801,Bachelor,67,Male,2
10802,Bachelor,59,Other,2
10803,Bachelor,26,Male,1
10804,Masters,2,Male,1
10809,Bachelor,196,Male,6
10811,Masters,246,Female,8
10812,Bachelor,45,Male,2
10813,Masters,47,Male,2
10814,Bachelor,140,Male,5
10815,Bachelor,11,Other,1
10816,Bachelor,11,Male,1
10817,Bachelor,16,Male,1
10818,Bachelor,57,Male,2
10820,Bachelor,89,Male,3
10821,Bachelor,24,Male,1
10822,Masters,41,Male,2
10823,Bachelor,4,Male,1
10825,Bachelor,6,Male,1
10826,Masters,12,Male,1
10827,Bachelor,6,Female,1
10828,Bachelor,56,Male,2
10829,Bachelor,103,Male,4
10830,Bachelor,17,Female,1
10831,Masters,47,Male,2
10833,Bachelor,42,Male,2
10834,Bachelor,32,Male,1
10836,Masters,61,Male,2
10837,Masters,112,Male,4
10838,Bachelor,41,Male,2
10839,Masters,44,Male,2
10841,Bachelor,9,Male,1
10843,Masters,10,Male,1
10847,Bachelor,9,Male,1
10848,Bachelor,19,Male,1
10849,Bachelor,69,Male,3
10850,Bachelor,8,Male,1
10851,Masters,126,Female,4
10852,Bachelor,48,Male,2
10854,Bachelor,48,Male,2
10855,High School,36,Male,2
10856,Masters,54,Female,2
10857,High School,12,Male,1
10858,Masters,14,Male,1
10859,Bachelor,8,Male,1
10860,Bachelor,46,Male,2
10861,High School,146,Male,5
10862,Bachelor,60,Male,2
10864,Bachelor,3,Male,1
10866,Masters,31,Male,1
10868,Bachelor,222,Male,7
10869,Bachelor,192,Male,6
10870,Masters,23,Male,1
10873,High School,59,Male,2
10874,Bachelor,15,Female,1
10876,Masters,35,Female,2
10878,High School,34,Male,2
10880,Bachelor,129,Male,4
10881,Bachelor,48,Other,2
10882,Bachelor,103,Male,4
10883,Bachelor,107,Male,4
10884,Masters,11,Male,1
10885,Phd,13,Male,1
10886,High School,160,Male,5
10887,Bachelor,53,Male,2
10888,Bachelor,161,Male,5
10889,Bachelor,102,Male,4
10890,Primary School,7,Male,1
10891,Bachelor,80,Male,3
10892,Bachelor,67,Male,2
10893,Bachelor,112,Male,4
10894,Bachelor,8,Male,1
10895,Bachelor,292,Male,9
10897,Bachelor,14,Male,1
10899,Phd,22,Male,1
10900,Masters,84,Male,3
10901,Bachelor,167,Male,5
10903,Bachelor,45,Female,2
10904,High School,88,Male,3
10905,Bachelor,21,Male,1
10906,High School,56,Male,2
10907,Masters,37,Male,2
10910,Bachelor,23,Female,1
10911,Bachelor,5,Male,1
10912,Masters,37,Male,2
10913,Masters,214,Male,7
10914,Bachelor,58,Male,2
10915,Bachelor,174,Male,6
10916,Bachelor,6,Male,1
10917,Masters,60,Male,2
10919,Bachelor,26,Male,1
10920,Bachelor,8,Male,1
10921,Bachelor,73,Male,3
10922,Masters,121,Male,4
10923,Bachelor,72,Male,3
10925,Bachelor,73,Male,3
10926,Bachelor,135,Male,5
10927,Bachelor,102,Male,4
10928,Bachelor,86,Male,3
10929,High School,278,Male,9
10931,Masters,155,Male,5
10932,Masters,52,Male,2
10933,Bachelor,28,Male,1
10934,Bachelor,40,Male,2
10935,Bachelor,75,Male,3
10936,Masters,28,Male,1
10938,High School,90,Male,3
10939,High School,14,Male,1
10941,Bachelor,22,Male,1
10942,Bachelor,55,Male,2
10943,Bachelor,21,Male,1
10944,Masters,54,Male,2
10946,Phd,41,Male,2
10948,Masters,40,Male,2
10949,Masters,83,Male,3
10951,High School,112,Male,4
10952,Bachelor,15,Male,1
10953,Masters,67,Male,2
10955,Bachelor,73,Male,3
10956,Bachelor,164,Male,5
10957,Bachelor,66,Male,2
10958,Bachelor,27,Male,1
10959,Bachelor,330,Male,10
10960,Bachelor,19,Male,1
10964,Bachelor,24,Male,1
10967,Masters,86,Male,3
10969,Masters,47,Male,2
10970,Masters,11,Male,1
10973,Bachelor,200,Male,6
10976,High School,29,Male,1
10977,Bachelor,50,Male,2
10978,Bachelor,3,Male,1
10979,Bachelor,70,Male,3
10980,Primary School,99,Male,3
10981,Bachelor,64,Male,2
10982,Masters,94,Male,3
10983,Bachelor,51,Male,2
10988,Bachelor,32,Male,1
10989,Bachelor,134,Male,4
10991,Bachelor,24,Male,1
10992,Masters,131,Male,4
10994,Masters,41,Male,2
10997,Primary School,254,Male,8
11000,Bachelor,47,Male,2
11001,High School,94,Male,3
11002,Bachelor,40,Male,2
11003,High School,12,Male,1
11004,Masters,242,Male,8
11005,Bachelor,32,Male,1
11007,Bachelor,184,Male,6
11009,High School,196,Male,6
11010,Bachelor,26,Male,1
11011,Bachelor,44,Male,2
11012,Bachelor,57,Male,2
11013,Primary School,28,Male,1
11014,Bachelor,3,Male,1
11015,Bachelor,74,Male,3
11016,Bachelor,128,Male,4
11017,Masters,157,Male,5
11019,Masters,31,Male,1
11021,Bachelor,40,Male,2
11022,Bachelor,24,Male,1
11024,Bachelor,36,Male,2
11025,Masters,55,Male,2
11027,High School,25,Male,1
11028,High School,114,Male,4
11029,Masters,18,Male,1
11031,Bachelor,11,Male,1
11032,Bachelor,100,Male,3
11033,Masters,46,Male,2
11034,Bachelor,51,Male,2
11035,High School,200,Male,6
11038,Bachelor,15,Female,1
11039,Phd,74,Male,3
11040,Bachelor,15,Male,1
11041,Bachelor,39,Male,2
11042,Bachelor,21,Male,1
11043,Bachelor,18,Female,1
11045,High School,65,Male,2
11046,Bachelor,11,Male,1
11047,Bachelor,39,Male,2
11049,Bachelor,9,Male,1
11050,Bachelor,18,Male,1
11051,High School,10,Male,1
11055,Bachelor,18,Male,1
11058,Bachelor,42,Male,2
11060,Masters,96,Male,3
11062,Bachelor,65,Male,2
11063,Bachelor,22,Male,1
11064,Bachelor,17,Male,1
11066,Bachelor,15,Male,1
11069,Masters,326,Male,10
11070,Bachelor,11,Male,1
11071,Masters,31,Male,1
11072,Bachelor,22,Male,1
11073,Masters,44,Female,2
11074,Bachelor,163,Male,5
11075,Bachelor,90,Male,3
11076,Bachelor,9,Male,1
11077,Bachelor,226,Female,7
11078,Bachelor,80,Male,3
11079,Masters,3,Male,1
11080,Bachelor,42,Male,2
11081,Bachelor,65,Male,2
11082,Bachelor,33,Male,1
11083,Bachelor,77,Male,3
11084,Bachelor,114,Male,4
11085,Masters,15,Female,1
11087,Masters,25,Male,1
11088,Bachelor,27,Male,1
11089,Bachelor,78,Male,3
11090,Bachelor,3,Male,1
11091,Bachelor,15,Male,1
11092,Bachelor,72,Male,3
11093,Bachelor,56,Male,2
11094,Masters,24,Male,1
11095,Bachelor,18,Male,1
11096,Bachelor,31,Male,1
11098,Bachelor,23,Male,1
11099,Phd,21,Male,1
11100,Bachelor,114,Male,4
11101,High School,15,Male,1
11102,Bachelor,73,Male,3
11103,Bachelor,69,Female,3
11105,Bachelor,26,Male,1
11106,Masters,26,Male,1
11108,Bachelor,50,Male,2
11109,Bachelor,26,Male,1
11110,High School,152,Male,5
11111,Bachelor,63,Male,2
11114,Bachelor,11,Male,1
11117,Bachelor,18,Male,1
11118,Masters,56,Male,2
11119,Bachelor,52,Female,2
11120,Bachelor,53,Male,2
11121,Bachelor,41,Male,2
11122,Bachelor,44,Male,2
11123,Bachelor,62,Male,2
11124,Bachelor,6,Male,1
11125,Bachelor,26,Male,1
11126,Masters,37,Male,2
11127,Masters,12,Male,1
11129,High School,59,Male,2
11130,Bachelor,72,Male,3
11133,Bachelor,72,Male,3
11134,Masters,98,Male,3
11135,Bachelor,5,Male,1
11137,Bachelor,322,Male,10
11138,Masters,63,Male,2
11139,Phd,96,Male,3
11140,Bachelor,9,Male,1
11141,Masters,78,Female,3
11143,Primary School,22,Male,1
11144,Bachelor,3,Male,1
11145,Bachelor,62,Male,2
11146,Bachelor,84,Male,3
11147,Masters,196,Male,6
11148,Bachelor,54,Male,2
11149,Masters,13,Male,1
11150,Bachelor,34,Male,2
11151,Bachelor,31,Male,1
11152,High School,37,Male,2
11153,Bachelor,23,Male,1
11154,High School,13,Male,1
11155,Bachelor,112,Male,4
11156,High School,166,Male,5
11158,Bachelor,7,Male,1
11159,Bachelor,182,Male,6
11160,Masters,45,Male,2
11161,Bachelor,81,Male,3
11162,Bachelor,142,Male,5
11163,Bachelor,110,Male,4
11164,Bachelor,21,Male,1
11165,Bachelor,15,Male,1
11166,Bachelor,48,Female,2
11167,Bachelor,23,Male,1
11168,Bachelor,6,Male,1
11169,Bachelor,73,Male,3
11171,Masters,12,Male,1
11172,Bachelor,6,Male,1
11173,Bachelor,32,Male,1
11175,Bachelor,111,Male,4
11177,Bachelor,30,Male,1
11178,Bachelor,37,Female,2
11180,Bachelor,68,Male,3
11182,Masters,56,Male,2
11183,Primary School,10,Male,1
11184,Bachelor,18,Male,1
11187,Masters,133,Male,4
11188,Masters,21,Male,1
11189,Bachelor,17,Male,1
11190,Masters,80,Male,3
11192,Bachelor,21,Male,1
11193,Bachelor,28,Male,1
11194,Bachelor,47,Male,2
11197,Bachelor,56,Male,2
11199,Masters,16,Male,1
11202,High School,29,Male,1
11203,Bachelor,36,Male,2
11204,Masters,51,Male,2
11205,Bachelor,35,Male,2
11206,Bachelor,64,Female,2
11208,Bachelor,24,Male,1
11209,Masters,42,Male,2
11211,Masters,204,Male,7
11212,Bachelor,7,Male,1
11213,Bachelor,125,Female,4
11214,Masters,17,Male,1
11215,Bachelor,136,Female,5
11217,Bachelor,104,Male,4
11219,Bachelor,3,Male,1
11220,Bachelor,25,Male,1
11222,Masters,14,Male,1
11223,Masters,31,Male,1
11224,Masters,33,Male,1
11225,Bachelor,22,Male,1
11226,Bachelor,35,Male,2
11227,Bachelor,12,Male,1
11228,Masters,27,Male,1
11229,Bachelor,198,Male,6
11233,Bachelor,35,Male,2
11235,Masters,50,Male,2
11236,Masters,72,Male,3
11237,Bachelor,204,Male,7
11239,Masters,23,Male,1
11241,Masters,163,Male,5
11242,Bachelor,65,Male,2
11243,Bachelor,128,Male,4
11246,Bachelor,56,Male,2
11247,Masters,18,Male,1
11248,Bachelor,64,Male,2
11252,High School,50,Male,2
11253,High School,37,Female,2
11254,High School,47,Female,2
11255,Bachelor,45,Male,2
11257,Phd,100,Male,3
11258,Bachelor,83,Male,3
11259,Bachelor,21,Male,1
11260,Masters,8,Male,1
11262,Masters,62,Female,2
11263,Bachelor,116,Male,4
11264,Bachelor,41,Male,2
11265,Masters,250,Female,8
11266,Bachelor,34,Male,2
11267,Bachelor,152,Female,5
11269,Bachelor,58,Male,2
11270,Bachelor,33,Male,1
11271,Masters,24,Female,1
11272,Bachelor,97,Male,3
11274,Bachelor,6,Male,1
11275,Bachelor,9,Male,1
11276,Phd,52,Male,2
11277,Bachelor,218,Male,7
11278,Bachelor,17,Male,1
11279,Bachelor,55,Male,2
11280,Bachelor,69,Male,3
11281,Masters,64,Male,2
11282,Bachelor,51,Male,2
11283,Bachelor,60,Male,2
11285,Masters,9,Male,1
11286,Masters,21,Male,1
11288,Bachelor,39,Male,2
11290,Masters,133,Male,4
11291,Bachelor,176,Male,6
11292,Bachelor,148,Female,5
11295,Bachelor,126,Male,4
11296,Bachelor,324,Male,10
11297,Bachelor,76,Male,3
11298,Masters,41,Male,2
11299,High School,54,Male,2
11300,Bachelor,26,Male,1
11303,Bachelor,36,Female,2
11305,Bachelor,34,Male,2
11306,High School,47,Male,2
11307,Masters,21,Male,1
11308,Bachelor,30,Female,1
11309,Bachelor,12,Female,1
11310,Bachelor,157,Male,5
11311,High School,134,Male,4
11314,Bachelor,45,Male,2
11315,Bachelor,64,Male,2
11316,Bachelor,11,Male,1
11318,Bachelor,15,Male,1
11319,High School,14,Male,1
11320,Bachelor,68,Male,3
11321,Masters,50,Female,2
11322,Masters,18,Male,1
11323,Bachelor,16,Female,1
11325,Bachelor,7,Male,1
11326,Bachelor,226,Male,7
11327,Primary School,23,Male,1
11328,Masters,98,Male,3
11329,Masters,63,Male,2
11330,Bachelor,23,Male,1
11331,Bachelor,77,Male,3
11332,Masters,40,Male,2
11333,Masters,76,Male,3
11337,Masters,56,Male,2
11340,Bachelor,24,Male,1
11341,Bachelor,92,Male,3
11342,Bachelor,68,Female,3
11343,Bachelor,256,Female,8
11345,Bachelor,19,Male,1
11346,Bachelor,98,Male,3
11347,High School,112,Male,4
11348,Masters,105,Male,4
11349,Primary School,228,Male,7
11350,Bachelor,130,Male,4
11351,Phd,24,Male,1
11352,Masters,34,Male,2
11353,Bachelor,47,Male,2
11354,Bachelor,44,Male,2
11355,Masters,94,Male,3
11357,Bachelor,144,Male,5
11359,Masters,12,Male,1
11361,Masters,44,Male,2
11362,Masters,53,Male,2
11363,Bachelor,54,Male,2
11365,High School,138,Male,5
11366,High School,78,Male,3
11369,High School,12,Male,1
11370,Masters,15,Male,1
11371,Phd,164,Male,5
11372,Masters,45,Male,2
11373,Bachelor,90,Male,3
11374,Masters,65,Male,2
11375,Bachelor,7,Male,1
11376,Bachelor,31,Male,1
11378,Bachelor,96,Male,3
11379,High School,30,Male,1
11380,Bachelor,81,Male,3
11381,Bachelor,50,Male,2
11383,Bachelor,17,Male,1
11384,Bachelor,28,Male,1
11386,Bachelor,167,Male,5
11387,Masters,116,Male,4
11389,High School,38,Male,2
11390,Masters,60,Male,2
11391,High School,110,Male,4
11392,Masters,25,Female,1
11393,Bachelor,52,Male,2
11394,Bachelor,68,Male,3
11395,Masters,106,Male,4
11396,High School,18,Male,1
11397,Bachelor,266,Male,8
11398,Masters,316,Male,10
11400,High School,98,Male,3
11401,Masters,10,Male,1
11403,Bachelor,142,Male,5
11404,Bachelor,32,Male,1
11407,Bachelor,145,Male,5
11410,Bachelor,136,Male,5
11411,Masters,51,Male,2
11413,Bachelor,25,Male,1
11414,Bachelor,31,Male,1
11415,Bachelor,48,Male,2
11417,Bachelor,33,Male,1
11418,Bachelor,24,Male,1
11420,Bachelor,11,Male,1
11421,Masters,113,Male,4
11422,Bachelor,58,Male,2
11423,Masters,60,Female,2
11424,Bachelor,7,Male,1
11425,Bachelor,22,Male,1
11426,Bachelor,79,Male,3
11427,Masters,52,Male,2
11428,Bachelor,29,Male,1
11430,Bachelor,100,Female,3
11431,Masters,83,Male,3
11432,Masters,9,Male,1
11433,Bachelor,4,Male,1
11435,Bachelor,52,Male,2
11436,Bachelor,109,Female,4
11440,Bachelor,24,Male,1
11441,Bachelor,36,Male,2
11442,Bachelor,89,Male,3
11445,Bachelor,90,Male,3
11446,Bachelor,128,Male,4
11448,Bachelor,44,Male,2
11449,Primary School,36,Male,2
11450,Bachelor,34,Male,2
11452,Bachelor,55,Male,2
