,education_level,major_discipline,experience,target,experience_level
10128,Masters,STEM,9,0.0,Medium Experienced (8-14)
10129,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10130,Masters,STEM,19,0.0,Experienced (>=15)
10131,Graduate,STEM,2,0.0,Limit Experienced (0-7)
10132,Masters,STEM,15,0.0,Experienced (>=15)
10133,Graduate,STEM,21,0.0,Experienced (>=15)
10134,Graduate,STEM,12,0.0,Medium Experienced (8-14)
10135,Graduate,STEM,15,1.0,Experienced (>=15)
10136,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10137,Graduate,STEM,1,1.0,Limit Experienced (0-7)
10138,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10139,Masters,STEM,21,0.0,Experienced (>=15)
10140,Masters,STEM,13,0.0,Medium Experienced (8-14)
10141,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10142,Graduate,STEM,21,0.0,Experienced (>=15)
10143,Graduate,STEM,2,1.0,Limit Experienced (0-7)
10144,Graduate,STEM,13,1.0,Medium Experienced (8-14)
10145,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10146,Masters,Business Degree,21,0.0,Experienced (>=15)
10147,Masters,Other,5,0.0,Limit Experienced (0-7)
10148,Graduate,STEM,13,0.0,Medium Experienced (8-14)
10149,Graduate,STEM,1,0.0,Limit Experienced (0-7)
10150,Masters,STEM,20,0.0,Experienced (>=15)
10151,None,None,15,0.0,Experienced (>=15)
10152,Graduate,STEM,8,1.0,Medium Experienced (8-14)
10153,Graduate,STEM,17,1.0,Experienced (>=15)
10154,High School,None,4,0.0,Limit Experienced (0-7)
10155,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10156,Masters,STEM,4,1.0,Limit Experienced (0-7)
10157,Graduate,STEM,21,0.0,Experienced (>=15)
10158,Graduate,STEM,21,0.0,Experienced (>=15)
10159,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10160,Graduate,STEM,9,0.0,Medium Experienced (8-14)
10161,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10162,Masters,STEM,10,0.0,Medium Experienced (8-14)
10163,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10164,Masters,Other,0,0.0,Limit Experienced (0-7)
10165,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10166,Graduate,Other,19,0.0,Experienced (>=15)
10167,Primary School,None,0,0.0,Limit Experienced (0-7)
10168,High School,None,4,0.0,Limit Experienced (0-7)
10169,None,None,21,0.0,Experienced (>=15)
10170,Graduate,Humanities,21,0.0,Experienced (>=15)
10171,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10172,Masters,STEM,21,0.0,Experienced (>=15)
10173,Graduate,STEM,3,1.0,Limit Experienced (0-7)
10174,Graduate,No Major,6,1.0,Limit Experienced (0-7)
10175,High School,None,1,0.0,Limit Experienced (0-7)
10176,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10177,Graduate,STEM,10,1.0,Medium Experienced (8-14)
10178,Graduate,Arts,1,0.0,Limit Experienced (0-7)
10179,High School,None,8,1.0,Medium Experienced (8-14)
10180,Masters,STEM,8,0.0,Medium Experienced (8-14)
10181,Masters,STEM,13,0.0,Medium Experienced (8-14)
10182,Graduate,STEM,21,0.0,Experienced (>=15)
10183,Graduate,STEM,10,1.0,Medium Experienced (8-14)
10184,High School,None,21,0.0,Experienced (>=15)
10185,Masters,Humanities,5,0.0,Limit Experienced (0-7)
10186,Primary School,None,9,0.0,Medium Experienced (8-14)
10187,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10188,Graduate,STEM,0,1.0,Limit Experienced (0-7)
10189,Masters,STEM,15,0.0,Experienced (>=15)
10190,Masters,STEM,5,0.0,Limit Experienced (0-7)
10191,Graduate,STEM,9,0.0,Medium Experienced (8-14)
10192,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10193,Graduate,STEM,20,1.0,Experienced (>=15)
10194,Graduate,STEM,9,0.0,Medium Experienced (8-14)
10195,High School,None,2,1.0,Limit Experienced (0-7)
10196,Masters,STEM,5,1.0,Limit Experienced (0-7)
10197,Masters,STEM,5,0.0,Limit Experienced (0-7)
10198,Graduate,STEM,14,0.0,Medium Experienced (8-14)
10199,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10200,None,None,6,0.0,Limit Experienced (0-7)
10201,Graduate,STEM,2,0.0,Limit Experienced (0-7)
10202,Masters,STEM,8,0.0,Medium Experienced (8-14)
10203,Masters,STEM,13,0.0,Medium Experienced (8-14)
10204,Graduate,STEM,19,0.0,Experienced (>=15)
10205,High School,None,4,0.0,Limit Experienced (0-7)
10206,Graduate,STEM,21,0.0,Experienced (>=15)
10207,Masters,STEM,8,1.0,Medium Experienced (8-14)
10208,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10209,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10210,Graduate,STEM,4,1.0,Limit Experienced (0-7)
10211,Graduate,No Major,5,1.0,Limit Experienced (0-7)
10212,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10213,Masters,STEM,16,0.0,Experienced (>=15)
10214,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10215,Graduate,STEM,0,1.0,Limit Experienced (0-7)
10216,Graduate,Humanities,21,0.0,Experienced (>=15)
10217,Graduate,STEM,9,1.0,Medium Experienced (8-14)
10218,Primary School,None,8,0.0,Medium Experienced (8-14)
10219,Graduate,STEM,1,0.0,Limit Experienced (0-7)
10220,Masters,STEM,11,1.0,Medium Experienced (8-14)
10221,Graduate,STEM,0,1.0,Limit Experienced (0-7)
10222,Masters,STEM,9,1.0,Medium Experienced (8-14)
10223,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10224,High School,None,1,0.0,Limit Experienced (0-7)
10225,Masters,STEM,10,0.0,Medium Experienced (8-14)
10226,Graduate,STEM,21,0.0,Experienced (>=15)
10227,High School,None,8,1.0,Medium Experienced (8-14)
10228,High School,None,1,0.0,Limit Experienced (0-7)
10229,Masters,STEM,11,0.0,Medium Experienced (8-14)
10230,Masters,STEM,16,0.0,Experienced (>=15)
10231,Masters,STEM,2,0.0,Limit Experienced (0-7)
10232,Masters,STEM,21,0.0,Experienced (>=15)
10233,Masters,STEM,4,0.0,Limit Experienced (0-7)
10234,High School,None,6,1.0,Limit Experienced (0-7)
10235,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10236,Graduate,STEM,13,0.0,Medium Experienced (8-14)
10237,Masters,STEM,21,0.0,Experienced (>=15)
10238,High School,None,15,0.0,Experienced (>=15)
10239,Graduate,STEM,3,0.0,Limit Experienced (0-7)
10240,Graduate,No Major,2,1.0,Limit Experienced (0-7)
10241,Graduate,STEM,21,0.0,Experienced (>=15)
10242,Masters,STEM,21,0.0,Experienced (>=15)
10243,High School,None,5,0.0,Limit Experienced (0-7)
10244,None,None,5,0.0,Limit Experienced (0-7)
10245,Masters,STEM,16,1.0,Experienced (>=15)
10246,High School,None,1,0.0,Limit Experienced (0-7)
10247,Graduate,STEM,21,0.0,Experienced (>=15)
10248,Graduate,STEM,1,1.0,Limit Experienced (0-7)
10249,Graduate,STEM,13,1.0,Medium Experienced (8-14)
10250,Masters,Business Degree,16,1.0,Experienced (>=15)
10251,Graduate,STEM,1,1.0,Limit Experienced (0-7)
10252,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10253,Masters,STEM,15,0.0,Experienced (>=15)
10254,None,None,2,0.0,Limit Experienced (0-7)
10255,High School,None,3,1.0,Limit Experienced (0-7)
10256,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10257,Masters,STEM,18,0.0,Experienced (>=15)
10258,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10259,Graduate,STEM,1,1.0,Limit Experienced (0-7)
10260,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10261,Masters,STEM,21,0.0,Experienced (>=15)
10262,Graduate,STEM,17,0.0,Experienced (>=15)
10263,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10264,Graduate,STEM,13,1.0,Medium Experienced (8-14)
10265,High School,None,12,0.0,Medium Experienced (8-14)
10266,Masters,STEM,14,1.0,Medium Experienced (8-14)
10267,Masters,STEM,21,0.0,Experienced (>=15)
10268,Graduate,STEM,21,0.0,Experienced (>=15)
10269,Masters,STEM,11,0.0,Medium Experienced (8-14)
10270,Primary School,None,1,0.0,Limit Experienced (0-7)
10271,Graduate,STEM,21,0.0,Experienced (>=15)
10272,Masters,STEM,17,0.0,Experienced (>=15)
10273,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10274,Masters,STEM,8,0.0,Medium Experienced (8-14)
10275,Graduate,Business Degree,10,1.0,Medium Experienced (8-14)
10276,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10277,Masters,STEM,11,0.0,Medium Experienced (8-14)
10278,Graduate,STEM,19,0.0,Experienced (>=15)
10279,Masters,STEM,12,0.0,Medium Experienced (8-14)
10280,Masters,STEM,13,0.0,Medium Experienced (8-14)
10281,Phd,STEM,7,0.0,Limit Experienced (0-7)
10282,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10283,Phd,STEM,10,0.0,Medium Experienced (8-14)
10284,Graduate,STEM,15,0.0,Experienced (>=15)
10285,Graduate,STEM,21,0.0,Experienced (>=15)
10286,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10287,Graduate,STEM,10,1.0,Medium Experienced (8-14)
10288,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10289,High School,None,4,0.0,Limit Experienced (0-7)
10290,Graduate,STEM,3,0.0,Limit Experienced (0-7)
10291,Graduate,STEM,4,1.0,Limit Experienced (0-7)
10292,Graduate,STEM,1,0.0,Limit Experienced (0-7)
10293,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10294,Graduate,STEM,2,1.0,Limit Experienced (0-7)
10295,Graduate,STEM,0,1.0,Limit Experienced (0-7)
10296,High School,None,2,1.0,Limit Experienced (0-7)
10297,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10298,Masters,STEM,6,0.0,Limit Experienced (0-7)
10299,Graduate,STEM,8,1.0,Medium Experienced (8-14)
10300,Graduate,Other,3,0.0,Limit Experienced (0-7)
10301,Graduate,STEM,17,0.0,Experienced (>=15)
10302,Primary School,None,5,0.0,Limit Experienced (0-7)
10303,Graduate,STEM,21,1.0,Experienced (>=15)
10304,Graduate,None,6,0.0,Limit Experienced (0-7)
10305,Graduate,STEM,0,1.0,Limit Experienced (0-7)
10306,Masters,STEM,4,0.0,Limit Experienced (0-7)
10307,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10308,Graduate,STEM,2,1.0,Limit Experienced (0-7)
10309,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10310,Masters,STEM,13,1.0,Medium Experienced (8-14)
10311,High School,None,4,1.0,Limit Experienced (0-7)
10312,Masters,STEM,21,0.0,Experienced (>=15)
10313,Phd,STEM,21,0.0,Experienced (>=15)
10314,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10315,Phd,STEM,21,0.0,Experienced (>=15)
10316,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10317,Graduate,STEM,2,0.0,Limit Experienced (0-7)
10318,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10319,Graduate,Arts,1,0.0,Limit Experienced (0-7)
10320,Graduate,STEM,21,0.0,Experienced (>=15)
10321,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10322,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10323,Masters,STEM,21,0.0,Experienced (>=15)
10324,High School,None,3,0.0,Limit Experienced (0-7)
10325,Masters,STEM,19,0.0,Experienced (>=15)
10326,Graduate,STEM,21,0.0,Experienced (>=15)
10327,Graduate,No Major,21,0.0,Experienced (>=15)
10328,Masters,Humanities,10,0.0,Medium Experienced (8-14)
10329,Graduate,STEM,9,0.0,Medium Experienced (8-14)
10330,Graduate,Humanities,0,0.0,Limit Experienced (0-7)
10331,Graduate,STEM,15,0.0,Experienced (>=15)
10332,Graduate,STEM,23,1.0,Experience not provided
10333,Masters,STEM,15,0.0,Experienced (>=15)
10334,Graduate,STEM,12,1.0,Medium Experienced (8-14)
10335,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10336,Graduate,STEM,0,0.0,Limit Experienced (0-7)
10337,None,None,21,1.0,Experienced (>=15)
10338,Graduate,STEM,3,0.0,Limit Experienced (0-7)
10339,Graduate,STEM,13,1.0,Medium Experienced (8-14)
10340,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10341,Graduate,Other,18,0.0,Experienced (>=15)
10342,Graduate,STEM,14,0.0,Medium Experienced (8-14)
10343,Masters,STEM,18,0.0,Experienced (>=15)
10344,High School,None,4,0.0,Limit Experienced (0-7)
10345,Primary School,None,5,0.0,Limit Experienced (0-7)
10346,Masters,STEM,9,0.0,Medium Experienced (8-14)
10347,Graduate,STEM,2,1.0,Limit Experienced (0-7)
10348,Masters,STEM,18,0.0,Experienced (>=15)
10349,Graduate,STEM,12,0.0,Medium Experienced (8-14)
10350,Masters,STEM,7,0.0,Limit Experienced (0-7)
10351,Graduate,Arts,21,0.0,Experienced (>=15)
10352,Graduate,STEM,0,1.0,Limit Experienced (0-7)
10353,Graduate,STEM,16,0.0,Experienced (>=15)
10354,Graduate,Humanities,5,0.0,Limit Experienced (0-7)
10355,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10356,High School,None,1,1.0,Limit Experienced (0-7)
10357,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10358,Graduate,STEM,17,0.0,Experienced (>=15)
10359,Masters,STEM,10,0.0,Medium Experienced (8-14)
10360,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10361,Graduate,STEM,13,0.0,Medium Experienced (8-14)
10362,Graduate,STEM,2,0.0,Limit Experienced (0-7)
10363,High School,None,3,0.0,Limit Experienced (0-7)
10364,Masters,STEM,13,0.0,Medium Experienced (8-14)
10365,Masters,STEM,10,0.0,Medium Experienced (8-14)
10366,Graduate,STEM,21,0.0,Experienced (>=15)
10367,Graduate,STEM,3,0.0,Limit Experienced (0-7)
10368,Masters,STEM,21,0.0,Experienced (>=15)
10369,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10370,Graduate,STEM,3,1.0,Limit Experienced (0-7)
10371,High School,None,2,1.0,Limit Experienced (0-7)
10372,High School,None,5,0.0,Limit Experienced (0-7)
10373,Masters,STEM,0,1.0,Limit Experienced (0-7)
10374,Masters,STEM,8,0.0,Medium Experienced (8-14)
10375,Graduate,STEM,11,1.0,Medium Experienced (8-14)
10376,Graduate,STEM,18,0.0,Experienced (>=15)
10377,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10378,Graduate,STEM,14,0.0,Medium Experienced (8-14)
10379,Masters,STEM,9,0.0,Medium Experienced (8-14)
10380,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10381,Masters,STEM,8,0.0,Medium Experienced (8-14)
10382,Graduate,STEM,0,0.0,Limit Experienced (0-7)
10383,Graduate,STEM,3,1.0,Limit Experienced (0-7)
10384,High School,None,18,0.0,Experienced (>=15)
10385,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10386,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10387,Masters,STEM,21,0.0,Experienced (>=15)
10388,Graduate,STEM,21,0.0,Experienced (>=15)
10389,Graduate,STEM,14,0.0,Medium Experienced (8-14)
10390,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10391,High School,None,2,0.0,Limit Experienced (0-7)
10392,Masters,STEM,7,0.0,Limit Experienced (0-7)
10393,Masters,STEM,11,0.0,Medium Experienced (8-14)
10394,High School,None,4,0.0,Limit Experienced (0-7)
10395,High School,None,11,0.0,Medium Experienced (8-14)
10396,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10397,Graduate,No Major,0,0.0,Limit Experienced (0-7)
10398,Graduate,STEM,13,0.0,Medium Experienced (8-14)
10399,Graduate,STEM,14,0.0,Medium Experienced (8-14)
10400,Graduate,No Major,21,0.0,Experienced (>=15)
10401,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10402,Masters,STEM,20,0.0,Experienced (>=15)
10403,None,None,8,0.0,Medium Experienced (8-14)
10404,Masters,STEM,7,1.0,Limit Experienced (0-7)
10405,High School,None,2,0.0,Limit Experienced (0-7)
10406,Masters,STEM,6,1.0,Limit Experienced (0-7)
10407,Masters,STEM,14,0.0,Medium Experienced (8-14)
10408,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10409,Phd,STEM,6,0.0,Limit Experienced (0-7)
10410,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10411,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10412,High School,None,2,0.0,Limit Experienced (0-7)
10413,High School,None,21,0.0,Experienced (>=15)
10414,Graduate,STEM,4,1.0,Limit Experienced (0-7)
10415,Masters,STEM,10,0.0,Medium Experienced (8-14)
10416,Graduate,STEM,3,1.0,Limit Experienced (0-7)
10417,Graduate,STEM,9,0.0,Medium Experienced (8-14)
10418,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10419,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10420,Graduate,STEM,7,1.0,Limit Experienced (0-7)
10421,Graduate,STEM,14,1.0,Medium Experienced (8-14)
10422,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10423,Masters,No Major,10,1.0,Medium Experienced (8-14)
10424,Masters,Humanities,21,0.0,Experienced (>=15)
10425,Graduate,STEM,21,0.0,Experienced (>=15)
10426,None,None,21,0.0,Experienced (>=15)
10427,High School,None,8,0.0,Medium Experienced (8-14)
10428,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10429,High School,None,2,1.0,Limit Experienced (0-7)
10430,Graduate,STEM,12,0.0,Medium Experienced (8-14)
10431,Graduate,STEM,16,0.0,Experienced (>=15)
10432,Graduate,STEM,0,0.0,Limit Experienced (0-7)
10433,Phd,STEM,16,1.0,Experienced (>=15)
10434,Graduate,STEM,7,1.0,Limit Experienced (0-7)
10435,Masters,STEM,13,0.0,Medium Experienced (8-14)
10436,Graduate,STEM,15,0.0,Experienced (>=15)
10437,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10438,Masters,STEM,20,0.0,Experienced (>=15)
10439,Graduate,STEM,4,1.0,Limit Experienced (0-7)
10440,High School,None,8,0.0,Medium Experienced (8-14)
10441,Primary School,None,3,0.0,Limit Experienced (0-7)
10442,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10443,High School,None,8,0.0,Medium Experienced (8-14)
10444,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10445,Graduate,STEM,9,0.0,Medium Experienced (8-14)
10446,High School,None,10,0.0,Medium Experienced (8-14)
10447,Primary School,None,4,0.0,Limit Experienced (0-7)
10448,Graduate,STEM,15,0.0,Experienced (>=15)
10449,Graduate,STEM,0,1.0,Limit Experienced (0-7)
10450,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10451,Masters,STEM,14,0.0,Medium Experienced (8-14)
10452,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10453,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10454,High School,None,8,0.0,Medium Experienced (8-14)
10455,Masters,STEM,15,0.0,Experienced (>=15)
10456,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10457,Graduate,STEM,21,0.0,Experienced (>=15)
10458,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10459,Graduate,Other,20,0.0,Experienced (>=15)
10460,Masters,Humanities,16,0.0,Experienced (>=15)
10461,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10462,Graduate,STEM,16,0.0,Experienced (>=15)
10463,Graduate,STEM,12,0.0,Medium Experienced (8-14)
10464,Masters,STEM,13,0.0,Medium Experienced (8-14)
10465,Graduate,STEM,21,0.0,Experienced (>=15)
10466,Masters,STEM,21,0.0,Experienced (>=15)
10467,High School,None,3,0.0,Limit Experienced (0-7)
10468,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10469,Masters,STEM,8,0.0,Medium Experienced (8-14)
10470,Graduate,Humanities,5,0.0,Limit Experienced (0-7)
10471,Graduate,Other,16,0.0,Experienced (>=15)
10472,Masters,STEM,21,1.0,Experienced (>=15)
10473,Primary School,None,1,0.0,Limit Experienced (0-7)
10474,Graduate,STEM,6,0.0,Limit Experienced (0-7)
10475,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10476,High School,None,2,1.0,Limit Experienced (0-7)
10477,High School,None,6,0.0,Limit Experienced (0-7)
10478,Graduate,STEM,1,0.0,Limit Experienced (0-7)
10479,Masters,STEM,21,0.0,Experienced (>=15)
10480,Graduate,STEM,1,0.0,Limit Experienced (0-7)
10481,Graduate,STEM,2,0.0,Limit Experienced (0-7)
10482,Masters,STEM,9,1.0,Medium Experienced (8-14)
10483,Masters,STEM,5,0.0,Limit Experienced (0-7)
10484,Masters,STEM,7,0.0,Limit Experienced (0-7)
10485,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10486,Phd,STEM,9,1.0,Medium Experienced (8-14)
10487,Masters,STEM,14,0.0,Medium Experienced (8-14)
10488,Phd,STEM,21,0.0,Experienced (>=15)
10489,Masters,STEM,11,0.0,Medium Experienced (8-14)
10490,Masters,STEM,9,0.0,Medium Experienced (8-14)
10491,High School,None,5,0.0,Limit Experienced (0-7)
10492,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10493,Masters,STEM,21,0.0,Experienced (>=15)
10494,Graduate,STEM,3,0.0,Limit Experienced (0-7)
10495,Graduate,STEM,21,0.0,Experienced (>=15)
10496,Masters,Humanities,2,0.0,Limit Experienced (0-7)
10497,Phd,Humanities,6,0.0,Limit Experienced (0-7)
10498,High School,None,5,0.0,Limit Experienced (0-7)
10499,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10500,Graduate,STEM,21,0.0,Experienced (>=15)
10501,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10502,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10503,Graduate,Arts,1,0.0,Limit Experienced (0-7)
10504,High School,None,0,0.0,Limit Experienced (0-7)
10505,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10506,Graduate,STEM,19,1.0,Experienced (>=15)
10507,Graduate,STEM,21,0.0,Experienced (>=15)
10508,High School,None,11,0.0,Medium Experienced (8-14)
10509,Masters,STEM,4,1.0,Limit Experienced (0-7)
10510,High School,None,0,0.0,Limit Experienced (0-7)
10511,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10512,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10513,Graduate,STEM,3,1.0,Limit Experienced (0-7)
10514,Graduate,STEM,5,0.0,Limit Experienced (0-7)
10515,Graduate,STEM,14,0.0,Medium Experienced (8-14)
10516,Masters,STEM,9,0.0,Medium Experienced (8-14)
10517,High School,None,4,0.0,Limit Experienced (0-7)
10518,Masters,STEM,21,0.0,Experienced (>=15)
10519,Graduate,STEM,3,1.0,Limit Experienced (0-7)
10520,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10521,Masters,Humanities,2,0.0,Limit Experienced (0-7)
10522,Masters,STEM,12,0.0,Medium Experienced (8-14)
10523,Graduate,STEM,4,0.0,Limit Experienced (0-7)
10524,Graduate,STEM,21,0.0,Experienced (>=15)
10525,Graduate,STEM,17,0.0,Experienced (>=15)
10526,Graduate,STEM,2,0.0,Limit Experienced (0-7)
10527,Masters,STEM,17,1.0,Experienced (>=15)
10528,Masters,STEM,9,0.0,Medium Experienced (8-14)
10529,Masters,STEM,12,0.0,Medium Experienced (8-14)
10530,Graduate,STEM,21,0.0,Experienced (>=15)
10531,None,None,3,0.0,Limit Experienced (0-7)
10532,Graduate,STEM,7,0.0,Limit Experienced (0-7)
10533,Primary School,None,6,0.0,Limit Experienced (0-7)
10534,Masters,STEM,14,0.0,Medium Experienced (8-14)
10535,Masters,STEM,1,0.0,Limit Experienced (0-7)
10536,Graduate,STEM,8,0.0,Medium Experienced (8-14)
10537,Graduate,STEM,2,0.0,Limit Experienced (0-7)
10538,Graduate,STEM,3,0.0,Limit Experienced (0-7)
10539,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10540,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10541,Graduate,STEM,19,0.0,Experienced (>=15)
10542,Graduate,STEM,9,0.0,Medium Experienced (8-14)
10543,Graduate,STEM,13,1.0,Medium Experienced (8-14)
10544,Graduate,STEM,3,0.0,Limit Experienced (0-7)
10545,High School,None,2,0.0,Limit Experienced (0-7)
10546,Graduate,STEM,10,0.0,Medium Experienced (8-14)
10547,Graduate,STEM,5,1.0,Limit Experienced (0-7)
10548,Masters,STEM,21,0.0,Experienced (>=15)
10549,Graduate,STEM,11,0.0,Medium Experienced (8-14)
10550,Masters,STEM,4,0.0,Limit Experienced (0-7)
10551,Masters,STEM,21,1.0,Experienced (>=15)
10552,Masters,STEM,11,1.0,Medium Experienced (8-14)
10553,Masters,Humanities,4,1.0,Limit Experienced (0-7)
10554,Graduate,STEM,6,1.0,Limit Experienced (0-7)
10555,Graduate,STEM,3,0.0,Limit Experienced (0-7)
