,education_level,training_hours,gender,train_level
10913,Masters,214,Male,7
10914,Graduate,58,Male,2
10915,Graduate,174,Male,6
10916,Graduate,6,Male,1
10917,Masters,60,Male,2
10919,Graduate,26,Male,1
10920,Graduate,8,Male,1
10921,Graduate,73,Male,3
10922,Masters,121,Male,4
10923,Graduate,72,Male,3
10925,Graduate,73,Male,3
10926,Graduate,135,Male,5
10927,Graduate,102,Male,4
10928,Graduate,86,Male,3
10929,High School,278,Male,9
10931,Masters,155,Male,5
10932,Masters,52,Male,2
10933,Graduate,28,Male,1
10934,Graduate,40,Male,2
10935,Graduate,75,Male,3
10936,Masters,28,Male,1
10938,High School,90,Male,3
10939,High School,14,Male,1
10941,Graduate,22,Male,1
10942,Graduate,55,Male,2
10943,Graduate,21,Male,1
10944,Masters,54,Male,2
10946,Phd,41,Male,2
10948,Masters,40,Male,2
10949,Masters,83,Male,3
10951,High School,112,Male,4
10952,Graduate,15,Male,1
10953,Masters,67,Male,2
10955,Graduate,73,Male,3
10956,Graduate,164,Male,5
10957,Graduate,66,Male,2
10958,Graduate,27,Male,1
10959,Graduate,330,Male,10
10960,Graduate,19,Male,1
10964,Graduate,24,Male,1
10967,Masters,86,Male,3
10969,Masters,47,Male,2
10970,Masters,11,Male,1
10973,Graduate,200,Male,6
10976,High School,29,Male,1
10977,Graduate,50,Male,2
10978,Graduate,3,Male,1
10979,Graduate,70,Male,3
10980,Primary School,99,Male,3
10981,Graduate,64,Male,2
10982,Masters,94,Male,3
10983,Graduate,51,Male,2
10988,Graduate,32,Male,1
10989,Graduate,134,Male,4
10991,Graduate,24,Male,1
10992,Masters,131,Male,4
10994,Masters,41,Male,2
10997,Primary School,254,Male,8
11000,Graduate,47,Male,2
11001,High School,94,Male,3
11002,Graduate,40,Male,2
11003,High School,12,Male,1
11004,Masters,242,Male,8
11005,Graduate,32,Male,1
11007,Graduate,184,Male,6
11009,High School,196,Male,6
11010,Graduate,26,Male,1
11011,Graduate,44,Male,2
11012,Graduate,57,Male,2
11013,Primary School,28,Male,1
11014,Graduate,3,Male,1
11015,Graduate,74,Male,3
11016,Graduate,128,Male,4
11017,Masters,157,Male,5
11019,Masters,31,Male,1
11021,Graduate,40,Male,2
11022,Graduate,24,Male,1
11024,Graduate,36,Male,2
11025,Masters,55,Male,2
11027,High School,25,Male,1
11028,High School,114,Male,4
11029,Masters,18,Male,1
11031,Graduate,11,Male,1
11032,Graduate,100,Male,3
11033,Masters,46,Male,2
11034,Graduate,51,Male,2
11035,High School,200,Male,6
11038,Graduate,15,Female,1
11039,Phd,74,Male,3
11040,Graduate,15,Male,1
11041,Graduate,39,Male,2
11042,Graduate,21,Male,1
11043,Graduate,18,Female,1
11045,High School,65,Male,2
11046,Graduate,11,Male,1
11047,Graduate,39,Male,2
11049,Graduate,9,Male,1
11050,Graduate,18,Male,1
11051,High School,10,Male,1
11055,Graduate,18,Male,1
11058,Graduate,42,Male,2
11060,Masters,96,Male,3
11062,Graduate,65,Male,2
11063,Graduate,22,Male,1
11064,Graduate,17,Male,1
11066,Graduate,15,Male,1
11069,Masters,326,Male,10
11070,Graduate,11,Male,1
11071,Masters,31,Male,1
11072,Graduate,22,Male,1
11073,Masters,44,Female,2
11074,Graduate,163,Male,5
11075,Graduate,90,Male,3
11076,Graduate,9,Male,1
11077,Graduate,226,Female,7
11078,Graduate,80,Male,3
11079,Masters,3,Male,1
11080,Graduate,42,Male,2
11081,Graduate,65,Male,2
11082,Graduate,33,Male,1
11083,Graduate,77,Male,3
11084,Graduate,114,Male,4
11085,Masters,15,Female,1
11087,Masters,25,Male,1
11088,Graduate,27,Male,1
11089,Graduate,78,Male,3
11090,Graduate,3,Male,1
11091,Graduate,15,Male,1
11092,Graduate,72,Male,3
11093,Graduate,56,Male,2
11094,Masters,24,Male,1
11095,Graduate,18,Male,1
11096,Graduate,31,Male,1
11098,Graduate,23,Male,1
11099,Phd,21,Male,1
11100,Graduate,114,Male,4
11101,High School,15,Male,1
11102,Graduate,73,Male,3
11103,Graduate,69,Female,3
11105,Graduate,26,Male,1
11106,Masters,26,Male,1
11108,Graduate,50,Male,2
11109,Graduate,26,Male,1
11110,High School,152,Male,5
11111,Graduate,63,Male,2
11114,Graduate,11,Male,1
11117,Graduate,18,Male,1
11118,Masters,56,Male,2
11119,Graduate,52,Female,2
11120,Graduate,53,Male,2
11121,Graduate,41,Male,2
11122,Graduate,44,Male,2
11123,Graduate,62,Male,2
11124,Graduate,6,Male,1
11125,Graduate,26,Male,1
11126,Masters,37,Male,2
11127,Masters,12,Male,1
11129,High School,59,Male,2
11130,Graduate,72,Male,3
11133,Graduate,72,Male,3
11134,Masters,98,Male,3
11135,Graduate,5,Male,1
11137,Graduate,322,Male,10
11138,Masters,63,Male,2
11139,Phd,96,Male,3
11140,Graduate,9,Male,1
11141,Masters,78,Female,3
11143,Primary School,22,Male,1
11144,Graduate,3,Male,1
11145,Graduate,62,Male,2
11146,Graduate,84,Male,3
11147,Masters,196,Male,6
11148,Graduate,54,Male,2
11149,Masters,13,Male,1
11150,Graduate,34,Male,2
11151,Graduate,31,Male,1
11152,High School,37,Male,2
11153,Graduate,23,Male,1
11154,High School,13,Male,1
11155,Graduate,112,Male,4
11156,High School,166,Male,5
11158,Graduate,7,Male,1
11159,Graduate,182,Male,6
11160,Masters,45,Male,2
11161,Graduate,81,Male,3
11162,Graduate,142,Male,5
11163,Graduate,110,Male,4
11164,Graduate,21,Male,1
11165,Graduate,15,Male,1
11166,Graduate,48,Female,2
11167,Graduate,23,Male,1
11168,Graduate,6,Male,1
11169,Graduate,73,Male,3
11171,Masters,12,Male,1
11172,Graduate,6,Male,1
11173,Graduate,32,Male,1
11175,Graduate,111,Male,4
11177,Graduate,30,Male,1
11178,Graduate,37,Female,2
11180,Graduate,68,Male,3
11182,Masters,56,Male,2
11183,Primary School,10,Male,1
11184,Graduate,18,Male,1
11187,Masters,133,Male,4
11188,Masters,21,Male,1
11189,Graduate,17,Male,1
11190,Masters,80,Male,3
11192,Graduate,21,Male,1
11193,Graduate,28,Male,1
11194,Graduate,47,Male,2
11197,Graduate,56,Male,2
11199,Masters,16,Male,1
11202,High School,29,Male,1
11203,Graduate,36,Male,2
11204,Masters,51,Male,2
11205,Graduate,35,Male,2
11206,Graduate,64,Female,2
11208,Graduate,24,Male,1
11209,Masters,42,Male,2
11211,Masters,204,Male,7
11212,Graduate,7,Male,1
11213,Graduate,125,Female,4
11214,Masters,17,Male,1
11215,Graduate,136,Female,5
11217,Graduate,104,Male,4
11219,Graduate,3,Male,1
11220,Graduate,25,Male,1
11222,Masters,14,Male,1
11223,Masters,31,Male,1
11224,Masters,33,Male,1
11225,Graduate,22,Male,1
11226,Graduate,35,Male,2
11227,Graduate,12,Male,1
11228,Masters,27,Male,1
11229,Graduate,198,Male,6
11233,Graduate,35,Male,2
11235,Masters,50,Male,2
11236,Masters,72,Male,3
11237,Graduate,204,Male,7
11239,Masters,23,Male,1
11241,Masters,163,Male,5
11242,Graduate,65,Male,2
11243,Graduate,128,Male,4
11246,Graduate,56,Male,2
11247,Masters,18,Male,1
11248,Graduate,64,Male,2
11252,High School,50,Male,2
11253,High School,37,Female,2
11254,High School,47,Female,2
11255,Graduate,45,Male,2
11257,Phd,100,Male,3
11258,Graduate,83,Male,3
11259,Graduate,21,Male,1
11260,Masters,8,Male,1
11262,Masters,62,Female,2
11263,Graduate,116,Male,4
11264,Graduate,41,Male,2
11265,Masters,250,Female,8
11266,Graduate,34,Male,2
11267,Graduate,152,Female,5
11269,Graduate,58,Male,2
11270,Graduate,33,Male,1
11271,Masters,24,Female,1
11272,Graduate,97,Male,3
11274,Graduate,6,Male,1
11275,Graduate,9,Male,1
11276,Phd,52,Male,2
11277,Graduate,218,Male,7
11278,Graduate,17,Male,1
11279,Graduate,55,Male,2
11280,Graduate,69,Male,3
11281,Masters,64,Male,2
11282,Graduate,51,Male,2
11283,Graduate,60,Male,2
11285,Masters,9,Male,1
11286,Masters,21,Male,1
11288,Graduate,39,Male,2
11290,Masters,133,Male,4
11291,Graduate,176,Male,6
11292,Graduate,148,Female,5
11295,Graduate,126,Male,4
11296,Graduate,324,Male,10
11297,Graduate,76,Male,3
11298,Masters,41,Male,2
11299,High School,54,Male,2
11300,Graduate,26,Male,1
11303,Graduate,36,Female,2
11305,Graduate,34,Male,2
11306,High School,47,Male,2
11307,Masters,21,Male,1
11308,Graduate,30,Female,1
11309,Graduate,12,Female,1
11310,Graduate,157,Male,5
11311,High School,134,Male,4
11314,Graduate,45,Male,2
11315,Graduate,64,Male,2
11316,Graduate,11,Male,1
11318,Graduate,15,Male,1
11319,High School,14,Male,1
11320,Graduate,68,Male,3
11321,Masters,50,Female,2
11322,Masters,18,Male,1
11323,Graduate,16,Female,1
11325,Graduate,7,Male,1
11326,Graduate,226,Male,7
11327,Primary School,23,Male,1
11328,Masters,98,Male,3
11329,Masters,63,Male,2
11330,Graduate,23,Male,1
11331,Graduate,77,Male,3
11332,Masters,40,Male,2
11333,Masters,76,Male,3
11337,Masters,56,Male,2
11340,Graduate,24,Male,1
11341,Graduate,92,Male,3
11342,Graduate,68,Female,3
11343,Graduate,256,Female,8
11345,Graduate,19,Male,1
11346,Graduate,98,Male,3
11347,High School,112,Male,4
11348,Masters,105,Male,4
11349,Primary School,228,Male,7
11350,Graduate,130,Male,4
11351,Phd,24,Male,1
11352,Masters,34,Male,2
11353,Graduate,47,Male,2
11354,Graduate,44,Male,2
11355,Masters,94,Male,3
11357,Graduate,144,Male,5
11359,Masters,12,Male,1
11361,Masters,44,Male,2
11362,Masters,53,Male,2
11363,Graduate,54,Male,2
11365,High School,138,Male,5
11366,High School,78,Male,3
11369,High School,12,Male,1
11370,Masters,15,Male,1
11371,Phd,164,Male,5
11372,Masters,45,Male,2
11373,Graduate,90,Male,3
11374,Masters,65,Male,2
11375,Graduate,7,Male,1
11376,Graduate,31,Male,1
11378,Graduate,96,Male,3
11379,High School,30,Male,1
11380,Graduate,81,Male,3
11381,Graduate,50,Male,2
11383,Graduate,17,Male,1
11384,Graduate,28,Male,1
11386,Graduate,167,Male,5
11387,Masters,116,Male,4
11389,High School,38,Male,2
11390,Masters,60,Male,2
11391,High School,110,Male,4
11392,Masters,25,Female,1
11393,Graduate,52,Male,2
11394,Graduate,68,Male,3
11395,Masters,106,Male,4
11396,High School,18,Male,1
11397,Graduate,266,Male,8
11398,Masters,316,Male,10
11400,High School,98,Male,3
11401,Masters,10,Male,1
11403,Graduate,142,Male,5
11404,Graduate,32,Male,1
11407,Graduate,145,Male,5
11410,Graduate,136,Male,5
11411,Masters,51,Male,2
11413,Graduate,25,Male,1
11414,Graduate,31,Male,1
11415,Graduate,48,Male,2
11417,Graduate,33,Male,1
11418,Graduate,24,Male,1
11420,Graduate,11,Male,1
11421,Masters,113,Male,4
11422,Graduate,58,Male,2
11423,Masters,60,Female,2
11424,Graduate,7,Male,1
11425,Graduate,22,Male,1
11426,Graduate,79,Male,3
11427,Masters,52,Male,2
11428,Graduate,29,Male,1
11430,Graduate,100,Female,3
11431,Masters,83,Male,3
11432,Masters,9,Male,1
11433,Graduate,4,Male,1
11435,Graduate,52,Male,2
11436,Graduate,109,Female,4
11440,Graduate,24,Male,1
11441,Graduate,36,Male,2
11442,Graduate,89,Male,3
11445,Graduate,90,Male,3
11446,Graduate,128,Male,4
11448,Graduate,44,Male,2
11449,Primary School,36,Male,2
11450,Graduate,34,Male,2
11452,Graduate,55,Male,2
11453,Graduate,24,Male,1
11454,Graduate,160,Male,5
11455,High School,45,Male,2
11456,Graduate,22,Male,1
11458,Masters,214,Male,7
11460,Graduate,258,Male,8
11461,Masters,35,Male,2
11462,Graduate,22,Male,1
11463,Phd,33,Male,1
11464,Graduate,17,Male,1
11465,Graduate,41,Male,2
11466,High School,82,Male,3
11470,Masters,34,Male,2
11471,Masters,49,Male,2
11472,Masters,11,Male,1
11473,Masters,16,Male,1
11477,Graduate,30,Male,1
11480,Graduate,32,Male,1
11481,High School,43,Male,2
11482,High School,44,Male,2
11483,Graduate,13,Male,1
11484,Phd,55,Male,2
11485,Graduate,23,Male,1
11486,Masters,70,Male,3
11489,Graduate,116,Male,4
11490,High School,56,Male,2
11491,Phd,16,Male,1
11492,Graduate,9,Male,1
11494,Graduate,103,Male,4
11496,Masters,113,Male,4
11497,Graduate,76,Male,3
11498,High School,4,Male,1
11500,Graduate,44,Male,2
11501,Masters,45,Male,2
11502,High School,40,Male,2
11504,Graduate,35,Male,2
11506,Graduate,67,Male,2
11507,Graduate,66,Male,2
11508,High School,88,Male,3
11509,High School,176,Male,6
11511,Masters,8,Male,1
11512,Graduate,15,Female,1
11513,Graduate,97,Male,3
11515,High School,25,Male,1
11519,Phd,28,Male,1
11520,Graduate,62,Male,2
11521,Graduate,48,Male,2
11522,Graduate,20,Male,1
11525,Graduate,10,Male,1
11527,Graduate,41,Female,2
11529,Graduate,110,Female,4
11530,Graduate,44,Male,2
11531,Graduate,29,Male,1
11533,Graduate,76,Male,3
11534,Graduate,96,Male,3
11535,Graduate,106,Male,4
11537,Graduate,119,Male,4
11538,Graduate,53,Male,2
11540,Graduate,11,Male,1
11541,Graduate,135,Male,5
11542,Masters,61,Male,2
11544,Graduate,42,Male,2
11545,High School,13,Male,1
11546,Graduate,9,Male,1
11548,Graduate,106,Male,4
11549,Graduate,28,Male,1
11551,Graduate,123,Male,4
11552,Masters,72,Male,3
11553,Graduate,56,Male,2
11554,Graduate,17,Male,1
11556,Masters,76,Male,3
11557,Graduate,18,Female,1
11558,Graduate,72,Male,3
11559,Graduate,56,Male,2
11560,Masters,25,Male,1
11561,Graduate,78,Male,3
11562,Masters,33,Male,1
11563,High School,38,Male,2
11564,Masters,52,Male,2
11566,Graduate,70,Female,3
11569,Graduate,36,Male,2
11570,Graduate,43,Male,2
11571,Masters,25,Male,1
11572,Graduate,290,Male,9
11574,High School,82,Male,3
11575,Masters,60,Male,2
11576,Graduate,218,Female,7
11577,Graduate,15,Other,1
11579,Graduate,25,Other,1
11580,Graduate,23,Male,1
11581,Masters,218,Female,7
11582,Graduate,134,Male,4
11583,Graduate,65,Male,2
11584,Masters,70,Male,3
11586,Graduate,96,Male,3
11587,Graduate,15,Male,1
11590,Graduate,121,Other,4
11591,Graduate,32,Male,1
11592,Graduate,89,Male,3
11596,High School,35,Female,2
11601,Masters,38,Male,2
11602,Graduate,7,Male,1
11603,Masters,50,Male,2
11604,Graduate,43,Male,2
11605,Graduate,9,Female,1
11606,Masters,144,Male,5
11610,Graduate,18,Male,1
11611,Graduate,102,Male,4
11612,Graduate,124,Male,4
11613,Graduate,51,Female,2
11614,Masters,312,Male,10
11615,High School,182,Male,6
11616,Graduate,132,Male,4
11617,Phd,82,Male,3
11618,Graduate,135,Female,5
11621,Phd,28,Male,1
11622,Primary School,40,Male,2
11623,Graduate,170,Male,6
11624,Masters,28,Male,1
11626,Masters,9,Male,1
11627,Masters,11,Male,1
11628,Graduate,17,Male,1
11629,Graduate,118,Male,4
11630,Graduate,29,Female,1
11631,Graduate,182,Male,6
11632,Masters,76,Female,3
11633,Graduate,33,Female,1
11634,Graduate,72,Male,3
11636,Graduate,8,Male,1
11637,Graduate,66,Male,2
11638,Graduate,46,Male,2
11639,Graduate,107,Female,4
11641,Graduate,50,Male,2
11642,Graduate,39,Other,2
11643,High School,37,Male,2
11644,High School,144,Male,5
11646,High School,28,Other,1
11647,Masters,47,Male,2
11648,Graduate,7,Male,1
11649,Graduate,42,Male,2
11650,Graduate,37,Male,2
11651,Phd,48,Male,2
11652,Graduate,46,Male,2
11653,Graduate,78,Male,3
11654,Phd,110,Female,4
11656,Graduate,8,Male,1
11657,Masters,128,Male,4
11659,Masters,24,Male,1
11660,Masters,13,Male,1
11661,Graduate,84,Female,3
11663,Masters,6,Male,1
11664,Graduate,34,Male,2
11665,Graduate,100,Male,3
11666,Graduate,52,Male,2
11667,Graduate,74,Male,3
11668,High School,110,Male,4
11669,Graduate,131,Male,4
11671,Graduate,6,Male,1
11672,Graduate,51,Male,2
11673,Graduate,56,Female,2
11674,Masters,18,Male,1
11675,Graduate,136,Male,5
11676,Graduate,14,Male,1
11678,Graduate,108,Male,4
11680,Graduate,70,Male,3
11681,Graduate,168,Female,5
11682,Masters,224,Male,7
11683,Graduate,228,Male,7
11684,Graduate,131,Male,4
11685,Graduate,46,Male,2
11686,Graduate,44,Male,2
11688,Graduate,68,Female,3
11691,Graduate,149,Male,5
11692,Graduate,162,Male,5
11693,Graduate,27,Male,1
11697,Graduate,3,Male,1
11698,Graduate,28,Male,1
11700,Graduate,144,Male,5
11701,Graduate,184,Male,6
11704,Graduate,44,Male,2
11705,Masters,23,Male,1
11708,Graduate,29,Male,1
11709,Graduate,150,Male,5
11710,Phd,61,Male,2
11711,Graduate,25,Male,1
11714,Graduate,62,Male,2
11717,Masters,92,Male,3
11720,Graduate,294,Male,9
11723,Graduate,14,Male,1
11724,Graduate,80,Male,3
11725,Masters,88,Female,3
11728,Graduate,32,Male,1
11729,Phd,160,Male,5
11734,Graduate,21,Male,1
11735,Graduate,36,Male,2
11737,Graduate,35,Male,2
11738,Masters,46,Male,2
11739,Graduate,53,Male,2
11740,Masters,15,Female,1
11741,Masters,24,Male,1
11743,High School,5,Female,1
11744,High School,94,Male,3
11747,Graduate,28,Male,1
11750,Masters,55,Male,2
11751,High School,140,Female,5
11753,Graduate,20,Male,1
11754,High School,10,Male,1
11755,Graduate,106,Male,4
11756,Graduate,23,Male,1
11758,Masters,36,Male,2
11759,Graduate,162,Male,5
11760,Graduate,43,Male,2
11761,Graduate,30,Male,1
11764,Primary School,16,Male,1
11768,Graduate,46,Male,2
11769,Graduate,38,Male,2
11770,Graduate,64,Female,2
11772,Graduate,11,Male,1
11774,Graduate,92,Male,3
11775,High School,14,Male,1
11776,Masters,75,Male,3
11777,Graduate,8,Female,1
11778,High School,22,Male,1
11779,Graduate,21,Male,1
11780,Graduate,87,Male,3
11781,Graduate,32,Male,1
11782,Masters,28,Male,1
11783,Graduate,16,Male,1
11784,Masters,101,Male,4
11787,Masters,15,Male,1
11791,High School,69,Male,3
11792,Masters,31,Male,1
11793,Masters,2,Male,1
11794,Masters,24,Male,1
11795,High School,56,Male,2
11796,Graduate,14,Male,1
11797,Graduate,22,Male,1
11798,Graduate,120,Male,4
11799,Primary School,17,Male,1
11800,Graduate,58,Male,2
11801,Graduate,22,Male,1
11802,Masters,23,Male,1
11804,Graduate,314,Male,10
11806,Graduate,45,Male,2
11807,High School,63,Male,2
11808,Graduate,13,Male,1
11809,Graduate,3,Female,1
11811,Graduate,33,Female,1
11812,Graduate,46,Male,2
11813,Graduate,24,Male,1
11815,Phd,153,Male,5
11816,Graduate,22,Male,1
11817,Graduate,12,Female,1
11818,Graduate,82,Male,3
11819,Masters,44,Female,2
11820,Graduate,5,Male,1
11821,Graduate,39,Male,2
11823,Graduate,54,Female,2
11824,Graduate,144,Female,5
11825,Graduate,98,Male,3
11826,High School,16,Female,1
11827,Graduate,52,Male,2
11828,Graduate,53,Female,2
11830,Graduate,22,Male,1
11832,Graduate,130,Male,4
11833,Graduate,32,Male,1
11834,Graduate,53,Male,2
11835,Masters,57,Male,2
11836,Graduate,4,Male,1
11838,Graduate,7,Female,1
11839,Masters,98,Male,3
11840,Masters,14,Male,1
11843,Graduate,49,Male,2
11844,Graduate,12,Male,1
11846,Graduate,308,Male,10
11848,Masters,59,Male,2
11849,Graduate,51,Male,2
11850,Masters,76,Male,3
11852,Masters,11,Male,1
11853,Graduate,92,Male,3
11854,Graduate,60,Male,2
11856,Masters,40,Female,2
11859,Graduate,60,Male,2
11860,Graduate,4,Female,1
11861,Masters,43,Male,2
11862,High School,20,Male,1
11863,Graduate,52,Male,2
11864,Graduate,86,Male,3
11865,Primary School,46,Male,2
11866,Masters,18,Male,1
11867,Masters,28,Male,1
11868,Masters,8,Male,1
11869,Masters,62,Male,2
11870,Graduate,68,Male,3
11872,Masters,34,Male,2
11874,Masters,48,Male,2
11875,Graduate,70,Male,3
11876,Graduate,40,Male,2
11879,Masters,58,Female,2
11881,Masters,194,Male,6
11882,High School,43,Male,2
11884,Graduate,107,Male,4
11885,Graduate,40,Female,2
11887,Graduate,164,Male,5
11888,High School,41,Male,2
11889,Primary School,103,Male,4
11891,Masters,78,Male,3
11892,Graduate,28,Male,1
11893,Masters,52,Male,2
11898,Graduate,7,Male,1
11900,Masters,107,Other,4
11901,Graduate,3,Male,1
11902,Graduate,140,Male,5
11903,Masters,6,Male,1
11904,Graduate,74,Male,3
11905,Graduate,46,Male,2
11907,Graduate,6,Male,1
11908,Graduate,8,Male,1
11909,High School,58,Male,2
11910,Masters,92,Female,3
11911,Masters,24,Male,1
11912,Graduate,7,Male,1
11913,Graduate,91,Male,3
11914,Graduate,174,Male,6
11915,Graduate,202,Male,7
11916,Graduate,112,Female,4
11917,Graduate,18,Male,1
11918,Masters,53,Male,2
11919,Graduate,53,Male,2
11921,Graduate,7,Male,1
11922,Graduate,182,Male,6
11924,Graduate,56,Male,2
11925,Graduate,56,Male,2
11926,Graduate,58,Male,2
11928,Primary School,37,Female,2
11929,Masters,170,Male,6
11932,High School,36,Male,2
11933,Graduate,117,Male,4
11934,Graduate,13,Other,1
11936,Graduate,68,Male,3
11937,Masters,26,Female,1
11938,High School,45,Male,2
11942,Graduate,42,Male,2
11943,Masters,8,Female,1
11944,Graduate,58,Female,2
11945,Graduate,9,Male,1
11946,Graduate,37,Male,2
11947,High School,4,Male,1
11948,Masters,149,Male,5
11949,Graduate,31,Male,1
11950,Masters,210,Male,7
11951,Masters,36,Male,2
11952,Masters,52,Male,2
11953,Graduate,80,Male,3
11955,Graduate,25,Male,1
11956,Graduate,64,Male,2
11957,Graduate,32,Male,1
11958,Masters,23,Male,1
11959,Graduate,112,Male,4
11960,Graduate,41,Male,2
11961,Graduate,49,Male,2
11962,Graduate,26,Male,1
11963,Masters,30,Male,1
11964,High School,122,Male,4
11965,Graduate,212,Male,7
11966,Graduate,192,Male,6
11967,Primary School,56,Male,2
11969,Masters,11,Male,1
11970,Graduate,50,Male,2
11971,Masters,24,Male,1
11972,Graduate,76,Male,3
11973,Masters,4,Male,1
11974,Graduate,242,Male,8
11975,Masters,52,Male,2
11976,Graduate,20,Male,1
11977,Graduate,196,Male,6
11979,Graduate,46,Male,2
11980,Graduate,18,Male,1
11981,Graduate,163,Male,5
11982,Masters,20,Male,1
11983,Graduate,35,Male,2
11984,Graduate,66,Male,2
11985,Graduate,51,Male,2
11986,Primary School,65,Male,2
11987,Masters,10,Male,1
11988,Masters,15,Female,1
11989,Graduate,50,Male,2
11990,Graduate,194,Male,6
11992,Graduate,29,Male,1
11993,Graduate,21,Male,1
11994,Masters,308,Male,10
11995,Graduate,72,Male,3
11996,Graduate,21,Male,1
11997,Masters,73,Male,3
11998,Graduate,51,Female,2
12001,Graduate,16,Male,1
12002,Graduate,13,Male,1
12003,Phd,4,Male,1
12004,Graduate,16,Male,1
12005,Graduate,113,Male,4
12006,Graduate,8,Male,1
12008,Graduate,70,Female,3
12010,High School,25,Male,1
12011,Graduate,90,Male,3
12013,Graduate,130,Male,4
12014,Graduate,41,Male,2
12016,Graduate,11,Male,1
12017,Graduate,25,Male,1
12020,Graduate,17,Male,1
12022,Graduate,6,Male,1
12023,Graduate,5,Female,1
12025,Graduate,23,Male,1
12026,Graduate,9,Male,1
12027,High School,48,Male,2
12029,Masters,30,Male,1
12030,Graduate,77,Male,3
12031,Graduate,157,Male,5
12032,High School,138,Male,5
12033,Graduate,11,Male,1
12037,Graduate,110,Male,4
12038,Graduate,55,Female,2
12039,Masters,25,Female,1
12040,Graduate,57,Male,2
12041,Masters,10,Female,1
12042,Graduate,51,Male,2
12043,Graduate,109,Male,4
12044,Graduate,51,Male,2
