,education_level,major_discipline,experience,target,experience_level
11599,Graduate,STEM,0,1.0,Limit Experienced
11600,Masters,STEM,3,0.0,Limit Experienced
11601,Masters,STEM,10,0.0,Medium Experienced
11602,Graduate,STEM,9,1.0,Medium Experienced
11603,Masters,STEM,8,1.0,Medium Experienced
11604,Graduate,STEM,5,0.0,Limit Experienced
11605,Graduate,STEM,2,0.0,Limit Experienced
11606,Masters,STEM,2,1.0,Limit Experienced
11607,Graduate,Humanities,6,0.0,Limit Experienced
11608,Graduate,STEM,16,1.0,Experienced
11609,Graduate,STEM,2,0.0,Limit Experienced
11610,Graduate,No Major,4,1.0,Limit Experienced
11611,Graduate,STEM,9,0.0,Medium Experienced
11612,Graduate,STEM,5,0.0,Limit Experienced
11613,Graduate,STEM,14,1.0,Medium Experienced
11614,Masters,STEM,18,0.0,Experienced
11615,High School,None,7,0.0,Limit Experienced
11616,Graduate,STEM,4,0.0,Limit Experienced
11617,Phd,STEM,21,0.0,Experienced
11618,Graduate,STEM,7,0.0,Limit Experienced
11619,Graduate,STEM,13,0.0,Medium Experienced
11620,Primary School,None,0,0.0,Limit Experienced
11621,Phd,Other,13,0.0,Medium Experienced
11622,Primary School,None,5,0.0,Limit Experienced
11623,Graduate,STEM,18,0.0,Experienced
11624,Masters,Other,10,0.0,Medium Experienced
11625,Graduate,No Major,11,0.0,Medium Experienced
11626,Masters,STEM,21,0.0,Experienced
11627,Masters,STEM,14,1.0,Medium Experienced
11628,Graduate,STEM,11,0.0,Medium Experienced
11629,Graduate,STEM,11,0.0,Medium Experienced
11630,Graduate,STEM,10,0.0,Medium Experienced
11631,Graduate,STEM,9,0.0,Medium Experienced
11632,Masters,STEM,15,0.0,Experienced
11633,Graduate,Business Degree,21,1.0,Experienced
11634,Graduate,STEM,9,0.0,Medium Experienced
11635,High School,None,2,0.0,Limit Experienced
11636,Graduate,STEM,7,0.0,Limit Experienced
11637,Graduate,STEM,15,1.0,Experienced
11638,Graduate,STEM,21,1.0,Experienced
11639,Graduate,Arts,1,0.0,Limit Experienced
11640,Graduate,STEM,5,0.0,Limit Experienced
11641,Graduate,STEM,10,0.0,Medium Experienced
11642,Graduate,STEM,1,1.0,Limit Experienced
11643,High School,None,21,0.0,Experienced
11644,High School,None,6,0.0,Limit Experienced
11645,Masters,STEM,10,1.0,Medium Experienced
11646,High School,None,16,0.0,Experienced
11647,Masters,STEM,10,1.0,Medium Experienced
11648,Graduate,STEM,21,0.0,Experienced
11649,Graduate,STEM,12,0.0,Medium Experienced
11650,Graduate,Humanities,5,0.0,Limit Experienced
11651,Phd,STEM,10,0.0,Medium Experienced
11652,Graduate,STEM,2,0.0,Limit Experienced
11653,Graduate,STEM,2,0.0,Limit Experienced
11654,Phd,STEM,21,0.0,Experienced
11655,Graduate,Business Degree,0,1.0,Limit Experienced
11656,Graduate,STEM,5,0.0,Limit Experienced
11657,Masters,STEM,21,1.0,Experienced
11658,Graduate,STEM,14,0.0,Medium Experienced
11659,Masters,STEM,11,0.0,Medium Experienced
11660,Masters,STEM,7,0.0,Limit Experienced
11661,Graduate,STEM,10,0.0,Medium Experienced
11662,Graduate,STEM,23,1.0,Experience Miss
11663,Masters,STEM,10,0.0,Medium Experienced
11664,Graduate,STEM,3,0.0,Limit Experienced
11665,Graduate,STEM,6,0.0,Limit Experienced
11666,Graduate,STEM,5,0.0,Limit Experienced
11667,Graduate,STEM,3,0.0,Limit Experienced
11668,High School,None,2,0.0,Limit Experienced
11669,Graduate,STEM,21,0.0,Experienced
11670,Graduate,STEM,21,0.0,Experienced
11671,Graduate,STEM,4,1.0,Limit Experienced
11672,Graduate,STEM,3,0.0,Limit Experienced
11673,Graduate,STEM,8,0.0,Medium Experienced
11674,Masters,STEM,12,0.0,Medium Experienced
11675,Graduate,STEM,11,0.0,Medium Experienced
11676,Graduate,STEM,4,1.0,Limit Experienced
11677,Phd,STEM,0,1.0,Limit Experienced
11678,Graduate,STEM,21,0.0,Experienced
11679,High School,None,15,0.0,Experienced
11680,Graduate,STEM,6,0.0,Limit Experienced
11681,Graduate,STEM,13,0.0,Medium Experienced
11682,Masters,STEM,14,0.0,Medium Experienced
11683,Graduate,STEM,21,0.0,Experienced
11684,Graduate,STEM,7,0.0,Limit Experienced
11685,Graduate,STEM,2,0.0,Limit Experienced
11686,Graduate,STEM,14,0.0,Medium Experienced
11687,Graduate,STEM,2,0.0,Limit Experienced
11688,Graduate,STEM,0,1.0,Limit Experienced
11689,None,None,4,0.0,Limit Experienced
11690,Graduate,STEM,21,0.0,Experienced
11691,Graduate,STEM,4,0.0,Limit Experienced
11692,Graduate,STEM,5,0.0,Limit Experienced
11693,Graduate,STEM,3,1.0,Limit Experienced
11694,Graduate,STEM,6,0.0,Limit Experienced
11695,High School,None,12,0.0,Medium Experienced
11696,Graduate,STEM,0,1.0,Limit Experienced
11697,Graduate,STEM,6,0.0,Limit Experienced
11698,Graduate,STEM,11,0.0,Medium Experienced
11699,Graduate,STEM,7,0.0,Limit Experienced
11700,Graduate,No Major,6,0.0,Limit Experienced
11701,Graduate,STEM,7,1.0,Limit Experienced
11702,Graduate,Other,5,0.0,Limit Experienced
11703,Graduate,STEM,4,1.0,Limit Experienced
11704,Graduate,STEM,7,0.0,Limit Experienced
11705,Masters,STEM,12,0.0,Medium Experienced
11706,Masters,STEM,21,0.0,Experienced
11707,Graduate,STEM,15,0.0,Experienced
11708,Graduate,Other,5,0.0,Limit Experienced
11709,Graduate,STEM,15,0.0,Experienced
11710,Phd,STEM,9,0.0,Medium Experienced
11711,Graduate,STEM,5,0.0,Limit Experienced
11712,None,None,21,0.0,Experienced
11713,Graduate,STEM,8,0.0,Medium Experienced
11714,Graduate,STEM,19,0.0,Experienced
11715,Graduate,STEM,0,1.0,Limit Experienced
11716,Masters,STEM,9,0.0,Medium Experienced
11717,Masters,STEM,21,0.0,Experienced
11718,High School,None,2,0.0,Limit Experienced
11719,None,None,8,0.0,Medium Experienced
11720,Graduate,STEM,10,0.0,Medium Experienced
11721,High School,None,0,0.0,Limit Experienced
11722,Masters,Business Degree,15,0.0,Experienced
11723,Graduate,STEM,21,0.0,Experienced
11724,Graduate,STEM,21,0.0,Experienced
11725,Masters,STEM,12,0.0,Medium Experienced
11726,Graduate,STEM,8,0.0,Medium Experienced
11727,High School,None,4,0.0,Limit Experienced
11728,Graduate,STEM,6,1.0,Limit Experienced
11729,Phd,Humanities,21,0.0,Experienced
11730,Graduate,STEM,2,0.0,Limit Experienced
11731,Graduate,STEM,10,0.0,Medium Experienced
11732,Graduate,STEM,4,0.0,Limit Experienced
11733,Graduate,STEM,21,0.0,Experienced
11734,Graduate,STEM,21,0.0,Experienced
11735,Graduate,STEM,9,0.0,Medium Experienced
11736,Masters,STEM,18,0.0,Experienced
11737,Graduate,STEM,10,1.0,Medium Experienced
11738,Masters,STEM,11,0.0,Medium Experienced
11739,Graduate,STEM,2,1.0,Limit Experienced
11740,Masters,Business Degree,10,1.0,Medium Experienced
11741,Masters,STEM,10,1.0,Medium Experienced
11742,Graduate,STEM,14,0.0,Medium Experienced
11743,High School,None,2,0.0,Limit Experienced
11744,High School,None,21,0.0,Experienced
11745,Graduate,Business Degree,2,1.0,Limit Experienced
11746,None,None,4,0.0,Limit Experienced
11747,Graduate,Humanities,6,0.0,Limit Experienced
11748,Graduate,Other,13,0.0,Medium Experienced
11749,High School,None,5,0.0,Limit Experienced
11750,Masters,Other,15,0.0,Experienced
11751,High School,None,3,0.0,Limit Experienced
11752,Primary School,None,2,0.0,Limit Experienced
11753,Graduate,STEM,6,0.0,Limit Experienced
11754,High School,None,19,0.0,Experienced
11755,Graduate,STEM,21,0.0,Experienced
11756,Graduate,STEM,21,0.0,Experienced
11757,Graduate,STEM,3,1.0,Limit Experienced
11758,Masters,STEM,21,0.0,Experienced
11759,Graduate,STEM,6,0.0,Limit Experienced
11760,Graduate,No Major,5,0.0,Limit Experienced
11761,Graduate,No Major,9,0.0,Medium Experienced
11762,Graduate,STEM,10,0.0,Medium Experienced
11763,Graduate,STEM,4,0.0,Limit Experienced
11764,Primary School,None,3,0.0,Limit Experienced
11765,High School,None,1,0.0,Limit Experienced
11766,Graduate,STEM,5,0.0,Limit Experienced
11767,High School,None,4,0.0,Limit Experienced
11768,Graduate,STEM,5,0.0,Limit Experienced
11769,Graduate,STEM,8,0.0,Medium Experienced
11770,Graduate,STEM,4,0.0,Limit Experienced
11771,Graduate,STEM,3,1.0,Limit Experienced
11772,Graduate,STEM,9,0.0,Medium Experienced
11773,Graduate,STEM,4,1.0,Limit Experienced
11774,Graduate,STEM,5,0.0,Limit Experienced
11775,High School,None,5,1.0,Limit Experienced
11776,Masters,STEM,15,0.0,Experienced
11777,Graduate,STEM,6,0.0,Limit Experienced
11778,High School,None,3,0.0,Limit Experienced
11779,Graduate,STEM,8,1.0,Medium Experienced
11780,Graduate,STEM,5,1.0,Limit Experienced
11781,Graduate,STEM,6,0.0,Limit Experienced
11782,Masters,STEM,1,1.0,Limit Experienced
11783,Graduate,STEM,10,0.0,Medium Experienced
11784,Masters,STEM,19,1.0,Experienced
11785,Graduate,STEM,2,1.0,Limit Experienced
11786,None,None,18,1.0,Experienced
11787,Masters,STEM,17,0.0,Experienced
11788,Graduate,STEM,9,0.0,Medium Experienced
11789,None,None,4,0.0,Limit Experienced
11790,Masters,STEM,9,0.0,Medium Experienced
11791,High School,None,2,0.0,Limit Experienced
11792,Masters,STEM,5,0.0,Limit Experienced
11793,Masters,STEM,11,1.0,Medium Experienced
11794,Masters,Other,17,0.0,Experienced
11795,High School,None,6,0.0,Limit Experienced
11796,Graduate,STEM,4,1.0,Limit Experienced
11797,Graduate,STEM,21,0.0,Experienced
11798,Graduate,STEM,21,0.0,Experienced
11799,Primary School,None,4,0.0,Limit Experienced
11800,Graduate,STEM,9,0.0,Medium Experienced
11801,Graduate,STEM,21,0.0,Experienced
11802,Masters,Business Degree,15,0.0,Experienced
11803,Graduate,STEM,4,0.0,Limit Experienced
11804,Graduate,STEM,21,0.0,Experienced
11805,Graduate,STEM,5,1.0,Limit Experienced
11806,Graduate,STEM,6,0.0,Limit Experienced
11807,High School,None,4,0.0,Limit Experienced
11808,Graduate,Humanities,0,1.0,Limit Experienced
11809,Graduate,STEM,8,0.0,Medium Experienced
11810,None,None,7,0.0,Limit Experienced
11811,Graduate,STEM,1,0.0,Limit Experienced
11812,Graduate,Humanities,21,0.0,Experienced
11813,Graduate,STEM,3,0.0,Limit Experienced
11814,None,None,0,0.0,Limit Experienced
11815,Phd,STEM,21,0.0,Experienced
11816,Graduate,STEM,8,0.0,Medium Experienced
11817,Graduate,STEM,15,0.0,Experienced
11818,Graduate,STEM,16,0.0,Experienced
11819,Masters,STEM,13,0.0,Medium Experienced
11820,Graduate,STEM,21,0.0,Experienced
11821,Graduate,STEM,15,0.0,Experienced
11822,Masters,STEM,19,1.0,Experienced
11823,Graduate,STEM,12,0.0,Medium Experienced
11824,Graduate,STEM,2,1.0,Limit Experienced
11825,Graduate,STEM,14,0.0,Medium Experienced
11826,High School,None,12,0.0,Medium Experienced
11827,Graduate,STEM,4,0.0,Limit Experienced
11828,Graduate,STEM,4,0.0,Limit Experienced
11829,Graduate,STEM,7,1.0,Limit Experienced
11830,Graduate,Business Degree,10,0.0,Medium Experienced
11831,Masters,STEM,8,0.0,Medium Experienced
11832,Graduate,Humanities,21,0.0,Experienced
11833,Graduate,STEM,21,0.0,Experienced
11834,Graduate,STEM,6,1.0,Limit Experienced
11835,Masters,STEM,10,0.0,Medium Experienced
11836,Graduate,STEM,9,1.0,Medium Experienced
11837,Graduate,Arts,6,0.0,Limit Experienced
11838,Graduate,STEM,7,0.0,Limit Experienced
11839,Masters,STEM,21,0.0,Experienced
11840,Masters,Humanities,5,0.0,Limit Experienced
11841,Graduate,Humanities,21,0.0,Experienced
11842,High School,None,21,0.0,Experienced
11843,Graduate,STEM,19,1.0,Experienced
11844,Graduate,STEM,10,0.0,Medium Experienced
11845,None,None,7,0.0,Limit Experienced
11846,Graduate,Business Degree,8,0.0,Medium Experienced
11847,Graduate,STEM,4,1.0,Limit Experienced
11848,Masters,STEM,12,0.0,Medium Experienced
11849,Graduate,STEM,1,1.0,Limit Experienced
11850,Masters,STEM,7,0.0,Limit Experienced
11851,High School,None,3,0.0,Limit Experienced
11852,Masters,STEM,17,0.0,Experienced
11853,Graduate,STEM,6,0.0,Limit Experienced
11854,Graduate,STEM,9,0.0,Medium Experienced
11855,Graduate,STEM,4,0.0,Limit Experienced
11856,Masters,Other,10,0.0,Medium Experienced
11857,Graduate,STEM,12,0.0,Medium Experienced
11858,Masters,STEM,9,0.0,Medium Experienced
11859,Graduate,Business Degree,17,0.0,Experienced
11860,Graduate,No Major,10,0.0,Medium Experienced
11861,Masters,STEM,21,0.0,Experienced
11862,High School,None,8,0.0,Medium Experienced
11863,Graduate,STEM,9,0.0,Medium Experienced
11864,Graduate,STEM,6,0.0,Limit Experienced
11865,Primary School,None,5,0.0,Limit Experienced
11866,Masters,Humanities,16,0.0,Experienced
11867,Masters,STEM,8,0.0,Medium Experienced
11868,Masters,STEM,21,0.0,Experienced
11869,Masters,STEM,11,0.0,Medium Experienced
11870,Graduate,Humanities,3,1.0,Limit Experienced
11871,Masters,STEM,21,0.0,Experienced
11872,Masters,STEM,8,0.0,Medium Experienced
11873,Masters,STEM,8,0.0,Medium Experienced
11874,Masters,STEM,14,0.0,Medium Experienced
11875,Graduate,STEM,4,1.0,Limit Experienced
11876,Graduate,STEM,15,0.0,Experienced
11877,Graduate,No Major,11,1.0,Medium Experienced
11878,High School,None,4,0.0,Limit Experienced
11879,Masters,STEM,9,0.0,Medium Experienced
11880,Graduate,Other,6,0.0,Limit Experienced
11881,Masters,STEM,5,0.0,Limit Experienced
11882,High School,None,5,0.0,Limit Experienced
11883,Phd,STEM,21,0.0,Experienced
11884,Graduate,STEM,6,0.0,Limit Experienced
11885,Graduate,STEM,6,0.0,Limit Experienced
11886,Graduate,STEM,0,1.0,Limit Experienced
11887,Graduate,STEM,5,0.0,Limit Experienced
11888,High School,None,2,0.0,Limit Experienced
11889,Primary School,None,3,0.0,Limit Experienced
11890,Masters,STEM,8,0.0,Medium Experienced
11891,Masters,STEM,21,0.0,Experienced
11892,Graduate,STEM,9,0.0,Medium Experienced
11893,Masters,STEM,21,0.0,Experienced
11894,Graduate,STEM,2,1.0,Limit Experienced
11895,Masters,STEM,5,1.0,Limit Experienced
11896,Graduate,STEM,21,0.0,Experienced
11897,Graduate,STEM,3,0.0,Limit Experienced
11898,Graduate,STEM,6,0.0,Limit Experienced
11899,High School,None,6,0.0,Limit Experienced
11900,Masters,STEM,21,1.0,Experienced
11901,Graduate,STEM,11,1.0,Medium Experienced
11902,Graduate,STEM,6,0.0,Limit Experienced
11903,Masters,STEM,21,0.0,Experienced
11904,Graduate,STEM,7,0.0,Limit Experienced
11905,Graduate,STEM,10,0.0,Medium Experienced
11906,Masters,STEM,12,0.0,Medium Experienced
11907,Graduate,STEM,6,0.0,Limit Experienced
11908,Graduate,Humanities,7,0.0,Limit Experienced
11909,High School,None,6,1.0,Limit Experienced
11910,Masters,STEM,8,0.0,Medium Experienced
11911,Masters,STEM,9,1.0,Medium Experienced
11912,Graduate,STEM,0,0.0,Limit Experienced
11913,Graduate,STEM,12,1.0,Medium Experienced
11914,Graduate,STEM,11,0.0,Medium Experienced
11915,Graduate,STEM,14,0.0,Medium Experienced
11916,Graduate,Arts,14,1.0,Medium Experienced
11917,Graduate,STEM,2,0.0,Limit Experienced
11918,Masters,STEM,16,0.0,Experienced
11919,Graduate,STEM,10,0.0,Medium Experienced
11920,High School,None,4,0.0,Limit Experienced
11921,Graduate,STEM,12,0.0,Medium Experienced
11922,Graduate,STEM,15,0.0,Experienced
11923,High School,None,10,0.0,Medium Experienced
11924,Graduate,STEM,10,0.0,Medium Experienced
11925,Graduate,STEM,21,0.0,Experienced
11926,Graduate,Arts,20,1.0,Experienced
11927,Graduate,STEM,2,0.0,Limit Experienced
11928,Primary School,None,0,1.0,Limit Experienced
11929,Masters,STEM,18,1.0,Experienced
11930,High School,None,2,0.0,Limit Experienced
11931,None,None,16,0.0,Experienced
11932,High School,None,6,0.0,Limit Experienced
11933,Graduate,STEM,17,1.0,Experienced
11934,Graduate,STEM,8,0.0,Medium Experienced
11935,High School,None,3,0.0,Limit Experienced
11936,Graduate,STEM,10,0.0,Medium Experienced
11937,Masters,STEM,5,0.0,Limit Experienced
11938,High School,None,4,1.0,Limit Experienced
11939,Masters,STEM,1,1.0,Limit Experienced
11940,Graduate,STEM,2,1.0,Limit Experienced
11941,High School,None,23,0.0,Experience Miss
11942,Graduate,STEM,11,1.0,Medium Experienced
11943,Masters,STEM,11,0.0,Medium Experienced
11944,Graduate,STEM,21,0.0,Experienced
11945,Graduate,STEM,9,1.0,Medium Experienced
11946,Graduate,STEM,16,0.0,Experienced
11947,High School,None,5,1.0,Limit Experienced
11948,Masters,STEM,21,0.0,Experienced
11949,Graduate,STEM,18,0.0,Experienced
11950,Masters,STEM,21,0.0,Experienced
11951,Masters,STEM,14,0.0,Medium Experienced
11952,Masters,STEM,5,0.0,Limit Experienced
11953,Graduate,STEM,11,0.0,Medium Experienced
11954,Masters,STEM,8,1.0,Medium Experienced
11955,Graduate,STEM,16,0.0,Experienced
11956,Graduate,STEM,11,0.0,Medium Experienced
11957,Graduate,STEM,2,0.0,Limit Experienced
11958,Masters,STEM,21,0.0,Experienced
11959,Graduate,STEM,2,1.0,Limit Experienced
11960,Graduate,STEM,3,0.0,Limit Experienced
11961,Graduate,STEM,21,0.0,Experienced
11962,Graduate,Arts,7,0.0,Limit Experienced
11963,Masters,STEM,21,0.0,Experienced
11964,High School,None,4,0.0,Limit Experienced
11965,Graduate,STEM,21,0.0,Experienced
11966,Graduate,STEM,12,0.0,Medium Experienced
11967,Primary School,None,8,0.0,Medium Experienced
11968,Graduate,STEM,6,0.0,Limit Experienced
11969,Masters,STEM,11,0.0,Medium Experienced
11970,Graduate,STEM,21,0.0,Experienced
11971,Masters,STEM,10,0.0,Medium Experienced
11972,Graduate,STEM,3,0.0,Limit Experienced
11973,Masters,Other,19,0.0,Experienced
11974,Graduate,No Major,11,0.0,Medium Experienced
11975,Masters,STEM,14,0.0,Medium Experienced
11976,Graduate,STEM,21,0.0,Experienced
11977,Graduate,STEM,8,1.0,Medium Experienced
11978,Graduate,STEM,6,1.0,Limit Experienced
11979,Graduate,STEM,6,0.0,Limit Experienced
11980,Graduate,Humanities,0,0.0,Limit Experienced
11981,Graduate,STEM,2,0.0,Limit Experienced
11982,Masters,STEM,21,0.0,Experienced
11983,Graduate,STEM,1,0.0,Limit Experienced
11984,Graduate,STEM,5,1.0,Limit Experienced
11985,Graduate,Business Degree,21,0.0,Experienced
11986,Primary School,None,3,0.0,Limit Experienced
11987,Masters,STEM,8,0.0,Medium Experienced
11988,Masters,STEM,5,1.0,Limit Experienced
11989,Graduate,STEM,9,1.0,Medium Experienced
11990,Graduate,STEM,13,0.0,Medium Experienced
11991,Graduate,STEM,3,0.0,Limit Experienced
11992,Graduate,STEM,3,1.0,Limit Experienced
11993,Graduate,STEM,5,0.0,Limit Experienced
11994,Masters,STEM,20,0.0,Experienced
11995,Graduate,STEM,2,0.0,Limit Experienced
11996,Graduate,STEM,21,0.0,Experienced
11997,Masters,STEM,21,0.0,Experienced
11998,Graduate,STEM,21,1.0,Experienced
11999,Graduate,STEM,21,0.0,Experienced
12000,Masters,STEM,16,0.0,Experienced
12001,Graduate,STEM,15,0.0,Experienced
12002,Graduate,Other,3,1.0,Limit Experienced
12003,Phd,STEM,14,0.0,Medium Experienced
12004,Graduate,Business Degree,7,0.0,Limit Experienced
12005,Graduate,STEM,7,0.0,Limit Experienced
12006,Graduate,STEM,21,0.0,Experienced
12007,Graduate,STEM,9,0.0,Medium Experienced
12008,Graduate,STEM,6,0.0,Limit Experienced
12009,Graduate,STEM,3,1.0,Limit Experienced
12010,High School,None,18,0.0,Experienced
12011,Graduate,STEM,21,1.0,Experienced
12012,Masters,Business Degree,18,0.0,Experienced
12013,Graduate,STEM,6,0.0,Limit Experienced
12014,Graduate,STEM,9,0.0,Medium Experienced
12015,Masters,STEM,8,0.0,Medium Experienced
12016,Graduate,STEM,21,0.0,Experienced
12017,Graduate,STEM,16,1.0,Experienced
12018,Graduate,Arts,16,0.0,Experienced
12019,Graduate,Business Degree,4,0.0,Limit Experienced
12020,Graduate,STEM,14,0.0,Medium Experienced
12021,Graduate,STEM,14,1.0,Medium Experienced
12022,Graduate,STEM,9,1.0,Medium Experienced
12023,Graduate,STEM,4,0.0,Limit Experienced
12024,Graduate,STEM,10,0.0,Medium Experienced
12025,Graduate,STEM,21,0.0,Experienced
12026,Graduate,STEM,4,0.0,Limit Experienced
12027,High School,None,11,0.0,Medium Experienced
12028,Graduate,STEM,4,1.0,Limit Experienced
12029,Masters,STEM,21,0.0,Experienced
12030,Graduate,STEM,7,0.0,Limit Experienced
12031,Graduate,STEM,13,0.0,Medium Experienced
12032,High School,None,7,1.0,Limit Experienced
12033,Graduate,STEM,13,0.0,Medium Experienced
12034,Graduate,STEM,9,0.0,Medium Experienced
12035,Graduate,STEM,3,1.0,Limit Experienced
12036,Masters,STEM,9,0.0,Medium Experienced
12037,Graduate,STEM,21,1.0,Experienced
12038,Graduate,STEM,21,0.0,Experienced
12039,Masters,Humanities,4,0.0,Limit Experienced
12040,Graduate,STEM,3,0.0,Limit Experienced
12041,Masters,STEM,17,1.0,Experienced
12042,Graduate,STEM,5,1.0,Limit Experienced
12043,Graduate,STEM,10,0.0,Medium Experienced
12044,Graduate,STEM,11,1.0,Medium Experienced
12045,Masters,STEM,3,1.0,Limit Experienced
12046,Masters,Other,21,0.0,Experienced
12047,High School,None,8,0.0,Medium Experienced
12048,Graduate,STEM,21,0.0,Experienced
12049,Graduate,STEM,9,1.0,Medium Experienced
12050,Graduate,STEM,2,0.0,Limit Experienced
12051,Phd,STEM,14,0.0,Medium Experienced
12052,Graduate,STEM,10,1.0,Medium Experienced
12053,Masters,STEM,10,0.0,Medium Experienced
12054,Graduate,STEM,21,0.0,Experienced
12055,Masters,STEM,7,0.0,Limit Experienced
12056,Graduate,STEM,21,0.0,Experienced
12057,Graduate,STEM,15,1.0,Experienced
12058,Graduate,STEM,0,1.0,Limit Experienced
12059,Masters,Humanities,21,0.0,Experienced
